経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.024, 2.02, 601.00, 600.18, 43.35, 99.97
0.072, 1.39, 601.00, 600.18, 43.35, 99.97
0.089, 1.18, 601.00, 600.18, 43.35, 99.97
0.118, 1.33, 601.00, 600.18, 43.35, 99.97
0.155, 1.44, 601.00, 600.18, 43.35, 99.97
0.188, 1.25, 601.00, 600.18, 43.35, 99.97
0.209, 0.88, 601.00, 600.18, 43.35, 99.97
0.254, 0.48, 601.00, 600.18, 43.35, 99.97
0.289, 0.54, 601.00, 600.18, 43.35, 99.97
0.316, 1.17, 601.00, 600.18, 43.35, 99.97
0.340, 2.42, 601.00, 600.18, 43.35, 99.97
0.389, 4.16, 601.00, 600.18, 43.35, 99.97
0.418, 6.39, 601.00, 600.18, 43.35, 99.97
0.451, 7.57, 601.00, 600.18, 43.35, 99.97
0.492, 8.40, 601.00, 600.18, 43.35, 99.97
0.522, 9.14, 601.00, 600.18, 43.35, 99.97
0.546, 9.50, 601.00, 600.18, 43.35, 99.97
0.588, 9.64, 601.00, 600.18, 43.35, 99.97
0.621, 9.80, 601.00, 600.18, 43.35, 99.97
0.652, 9.92, 601.00, 600.18, 43.35, 99.97
0.690, 9.94, 601.00, 600.18, 43.35, 99.97
0.724, 9.96, 601.00, 600.18, 43.35, 99.97
0.754, 9.89, 601.00, 600.18, 43.69, 99.97
0.791, 9.74, 601.00, 600.18, 43.69, 99.97
0.822, 9.46, 601.00, 600.18, 43.69, 99.97
0.851, 9.11, 601.00, 600.18, 43.69, 99.97
0.893, 8.62, 601.00, 600.18, 43.69, 99.97
0.924, 7.90, 601.00, 600.18, 43.69, 99.97
0.958, 6.71, 601.00, 600.18, 43.69, 99.97
0.993, 4.55, 601.00, 600.18, 43.69, 99.97
1.023, 2.45, 601.00, 600.18, 43.69, 99.97
1.055, 2.35, 601.00, 600.18, 43.69, 99.97
1.086, 1.97, 601.00, 600.18, 43.69, 99.97
1.120, 1.56, 601.00, 600.18, 43.69, 99.97
1.157, 1.41, 601.00, 600.18, 43.69, 99.97
1.187, 1.38, 601.00, 600.18, 43.69, 99.97
1.222, 1.14, 601.00, 600.18, 43.69, 99.97
1.256, 0.86, 601.00, 600.18, 43.69, 99.97
1.289, 0.41, 601.00, 600.18, 43.69, 99.97
1.322, 0.25, 601.00, 600.18, 43.69, 99.97
1.357, 0.50, 601.00, 600.18, 43.69, 99.97
1.387, 1.25, 601.00, 600.18, 43.69, 99.97
1.424, 2.45, 601.00, 600.18, 43.69, 99.97
1.456, 4.01, 601.00, 600.18, 43.69, 99.97
1.488, 5.67, 601.00, 600.18, 43.69, 99.97
1.521, 7.49, 601.00, 600.18, 43.69, 99.97
1.555, 8.79, 601.00, 600.18, 43.69, 99.97
1.589, 9.31, 601.00, 600.18, 43.69, 99.97
1.622, 9.63, 601.00, 600.18, 43.69, 99.97
1.656, 9.67, 601.00, 600.18, 43.69, 99.97
1.691, 9.61, 601.00, 600.18, 38.91, 99.97
1.734, 9.63, 601.00, 600.18, 38.91, 99.97
1.757, 9.77, 601.00, 600.18, 38.91, 99.97
1.791, 9.75, 601.00, 600.18, 38.91, 99.97
1.822, 9.57, 601.00, 600.18, 38.91, 99.97
1.858, 9.18, 601.00, 600.18, 38.91, 99.97
1.888, 8.63, 601.00, 600.18, 38.91, 99.97
1.925, 8.02, 601.00, 600.18, 38.91, 99.97
1.953, 7.16, 601.00, 600.18, 38.91, 99.97
1.987, 5.91, 601.00, 600.18, 38.91, 99.97
2.025, 3.92, 601.00, 600.18, 38.91, 99.97
2.060, 1.75, 601.00, 600.18, 38.91, 99.97
2.099, 1.51, 601.00, 600.18, 38.91, 99.97
2.123, 1.40, 601.00, 600.18, 38.91, 99.97
2.159, 1.28, 601.00, 600.18, 38.91, 99.97
2.183, 1.01, 601.00, 600.18, 38.91, 99.97
2.232, 0.96, 601.00, 600.18, 38.91, 99.97
2.260, 0.91, 601.00, 600.18, 38.91, 99.97
2.294, 0.59, 601.00, 600.18, 38.91, 99.97
2.327, 0.32, 601.00, 600.18, 38.91, 99.97
2.359, 0.52, 601.00, 600.18, 38.91, 99.97
2.390, 1.22, 601.00, 600.18, 38.91, 99.97
2.422, 2.45, 601.00, 600.18, 38.91, 99.97
2.453, 4.11, 601.00, 600.18, 38.91, 99.97
2.485, 6.12, 601.00, 600.18, 38.91, 99.97
2.525, 7.86, 601.00, 600.18, 38.91, 99.97
2.556, 8.78, 601.00, 600.18, 38.91, 99.97
2.591, 9.28, 601.00, 600.18, 38.91, 99.97
2.624, 9.50, 601.00, 600.18, 38.91, 99.97
2.657, 9.44, 601.00, 600.18, 39.15, 99.97
2.692, 9.41, 601.00, 600.18, 39.15, 99.97
2.725, 9.64, 601.00, 600.18, 39.15, 99.97
2.760, 9.85, 601.00, 600.18, 39.15, 99.97
2.794, 9.93, 601.00, 600.18, 39.15, 99.97
2.822, 9.82, 601.00, 600.18, 39.15, 99.97
2.851, 9.58, 601.00, 600.18, 39.15, 99.97
2.891, 9.24, 601.00, 600.18, 39.15, 99.97
2.923, 8.80, 601.00, 600.18, 39.15, 99.97
2.964, 8.30, 601.00, 600.18, 39.15, 99.97
2.997, 7.63, 601.00, 600.18, 39.15, 99.97
3.027, 6.81, 601.00, 600.18, 39.15, 99.97
3.064, 5.44, 601.00, 600.18, 39.15, 99.97
3.089, 3.09, 601.00, 600.18, 39.15, 99.97
3.123, 1.59, 601.00, 600.18, 39.15, 99.97
3.155, 1.66, 601.00, 600.18, 39.15, 99.97
3.190, 2.24, 601.00, 600.18, 39.15, 99.97
3.235, 2.04, 601.00, 600.18, 39.15, 99.97
3.259, 1.77, 601.00, 600.18, 39.15, 99.97
3.291, 1.25, 601.00, 600.18, 39.15, 99.97
3.323, 0.60, 601.00, 600.18, 39.15, 99.97
3.356, 0.48, 601.00, 600.18, 39.15, 99.97
3.390, 1.09, 601.00, 600.18, 39.15, 99.97
3.423, 2.53, 601.00, 600.18, 39.15, 99.97
3.455, 4.92, 601.00, 600.18, 39.15, 99.97
3.493, 6.43, 601.00, 600.18, 39.15, 99.97
3.523, 7.30, 601.00, 600.18, 39.15, 99.97
3.556, 8.16, 601.00, 600.18, 39.15, 99.97
3.588, 8.78, 601.00, 600.18, 39.15, 99.97
3.625, 9.21, 601.00, 600.18, 39.15, 99.97
3.661, 9.60, 601.00, 600.18, 39.15, 99.97
3.691, 9.67, 601.00, 600.18, 39.15, 99.97
3.721, 9.85, 601.00, 600.18, 39.15, 99.97
3.755, 9.90, 601.00, 600.18, 39.15, 99.97
3.793, 9.92, 601.00, 600.18, 39.15, 99.97
3.823, 9.77, 601.00, 600.18, 29.98, 99.97
