経過時間_秒, Green, SinWave
16.559, 0.83, 0.64
16.598, 0.79, 0.55
16.636, 0.61, 0.46
16.662, 0.66, 0.41
16.692, 0.72, 0.34
16.726, 0.71, 0.24
16.766, 0.75, 0.19
16.791, 0.73, 0.19
16.826, 0.60, 0.24
16.868, 0.51, 0.69
16.898, 1.06, 0.79
16.934, 2.40, 0.90
16.965, 4.73, 1.00
16.993, 6.51, 1.08
17.036, 7.48, 1.19
17.060, 8.74, 1.25
17.100, 9.40, 1.34
17.133, 9.31, 1.40
17.168, 8.60, 1.42
17.195, 7.59, 1.43
17.232, 6.58, 1.41
17.266, 5.75, 1.36
17.299, 5.03, 1.29
17.331, 4.44, 1.20
17.359, 3.85, 1.11
17.400, 3.19, 0.97
17.432, 2.52, 0.85
17.466, 1.67, 0.72
17.500, 1.41, 0.60
17.533, 1.25, 0.48
17.559, 0.96, 0.40
17.592, 0.85, 0.33
17.627, 0.77, 0.27
17.657, 0.64, 0.23
17.706, 0.53, 0.19
17.727, 0.60, 0.19
17.775, 0.63, 0.21
17.801, 0.64, 0.24
17.835, 0.48, 0.28
17.868, 0.28, 0.35
17.901, 0.31, 0.19
17.935, 0.74, 0.21
17.965, 1.51, 0.27
18.000, 2.58, 0.38
18.043, 3.79, 0.56
18.064, 4.98, 0.66
18.102, 6.45, 0.86
18.131, 7.47, 1.00
18.167, 8.39, 1.17
18.196, 8.42, 1.26
18.234, 7.78, 1.32
18.268, 7.32, 1.37
18.300, 6.90, 1.40
18.336, 6.56, 1.42
18.367, 6.12, 1.43
18.406, 5.65, 1.42
18.434, 5.02, 1.41
18.466, 4.17, 1.38
18.499, 2.73, 1.35
18.534, 1.97, 1.30
18.569, 1.95, 1.23
18.601, 1.90, 1.17
18.636, 1.65, 1.09
18.668, 1.38, 1.02
18.699, 1.26, 0.94
18.733, 1.13, 0.85
18.768, 1.11, 0.76
18.800, 0.72, 0.68
18.837, 0.46, 0.59
18.871, 0.65, 0.51
18.902, 1.39, 0.44
