経過時間_秒, Green, SinWave
7.630, 8.75, 9.31
7.659, 8.23, 7.98
7.698, 7.57, 5.53
7.721, 6.69, 4.06
7.762, 5.82, 2.43
7.795, 4.28, 1.92
7.830, 2.10, 1.61
7.861, 0.77, 1.55
7.894, 1.01, 1.71
7.932, 2.40, 2.17
7.968, 4.25, 2.85
7.994, 6.43, 3.46
8.029, 7.86, 4.41
8.061, 9.01, 5.34
8.094, 9.73, 6.33
8.126, 9.73, 7.26
8.161, 9.47, 8.18
8.197, 8.96, 9.25
8.238, 8.39, -0.62
8.262, 7.75, 1.53
8.297, 6.91, 0.95
8.330, 5.88, 0.76
8.362, 4.41, 0.93
8.394, 2.78, 1.42
8.427, 2.15, 2.24
8.460, 1.14, 3.30
8.496, 0.51, 4.64
8.528, 0.40, 5.89
8.561, 0.91, 7.13
8.598, 1.83, 8.34
8.630, 2.87, 9.53
8.666, 3.84, 9.76
8.696, 4.47, 8.85
8.733, 4.74, 6.67
8.764, 4.81, 4.45
8.795, 4.48, 2.43
8.831, 4.12, 1.39
8.862, 3.20, 9.71
8.898, 2.24, 8.97
8.933, 2.18, 8.62
8.964, 2.19, 7.86
8.997, 2.30, 6.70
9.031, 2.02, 5.26
9.062, 1.71, 3.88
9.097, 1.33, 2.42
9.129, 0.65, 1.41
9.163, 0.33, 0.76
9.200, 0.45, 0.41
9.233, 1.08, 0.44
9.263, 2.01, 0.75
9.296, 3.02, 1.37
9.333, 3.93, 2.36
9.364, 4.62, 3.37
9.399, 5.19, 4.60
9.435, 5.38, 5.88
9.463, 5.50, 6.80
9.496, 5.70, 7.74
9.531, 5.36, 8.62
9.564, 4.63, 8.97
9.601, 3.04, -2.72
9.630, 2.44, 2.60
9.665, 1.92, 1.65
9.696, 1.81, 0.99
9.730, 1.71, 0.53
9.763, 1.39, 0.34
9.795, 0.74, 0.39
9.835, 0.42, 0.80
9.862, 0.52, 1.25
9.899, 0.92, 2.05
9.929, 1.67, 2.80
9.968, 2.48, 3.78
10.001, 3.21, 4.53
10.031, 3.73, 5.11
10.065, 3.97, 5.58
10.102, 4.10, 5.69
10.132, 4.03, 5.48
10.165, 4.18, 4.95
10.200, 4.26, 4.13
10.231, 3.76, 3.26
10.269, 3.16, 2.18
10.305, 2.76, 3.33
10.333, 2.52, 4.58
10.369, 2.21, 4.26
10.399, 1.52, 3.80
10.433, 0.70, 3.14
10.466, 0.39, 2.42
10.503, 0.60, 1.64
10.533, 1.34, 1.09
10.566, 2.40, 0.76
10.596, 3.49, 0.55
10.634, 4.46, 0.43
10.664, 5.47, 0.44
10.702, 5.82, 0.59
10.736, 5.49, 0.86
10.765, 4.93, 1.15
10.805, 4.06, 1.43
10.836, 2.68, 3.96
10.864, 2.87, 4.41
10.902, 3.16, 4.98
10.937, 2.53, 5.64
10.966, 1.60, 5.84
10.997, 1.24, 5.60
11.032, 1.09, 4.82
11.065, 0.63, 3.75
11.103, 0.48, 2.38
11.137, 0.91, 1.30
11.168, 1.78, 0.86
11.200, 2.96, 0.58
11.244, 4.24, 0.39
11.267, 5.49, 0.38
11.301, 6.68, 0.48
11.336, 7.65, 0.74
11.370, 9.12, 1.10
11.400, 9.41, 1.52
11.435, 9.55, 2.08
11.467, 9.70, 2.64
11.512, 9.52, 3.46
11.537, 9.15, 3.91
11.568, 8.48, 3.04
11.603, 7.69, 3.11
11.640, 6.79, 4.64
11.671, 5.81, 5.98
11.704, 4.83, 7.32
11.737, 3.35, 8.51
11.770, 1.45, 9.72
11.812, 1.00, 8.65
11.847, 2.17, 5.99
11.872, 4.06, 3.77
11.901, 6.28, 1.71
11.945, 7.34, 0.72
11.979, 8.20, 0.44
12.004, 8.86, 0.53
12.043, 9.24, 1.16
12.070, 9.63, 1.90
12.108, 9.79, 3.27
12.140, 9.76, 4.64
12.181, 9.42, 6.36
12.211, 8.90, 7.44
12.237, 8.14, 8.44
12.273, 7.27, 9.66
12.302, 6.42, 9.57
12.340, 5.55, 8.05
12.370, 4.84, 6.06
12.412, 3.94, 3.02
12.444, 2.77, 1.43
12.473, 1.98, 0.74
12.501, 2.99, 0.45
12.539, 5.10, 0.67
12.572, 6.95, 1.41
12.612, 8.02, 2.85
12.645, 9.12, 4.34
12.668, 9.59, 5.44
12.712, 9.46, 7.44
12.737, 9.00, 8.39
12.779, 8.53, 26.85
12.806, 7.88, 9.65
12.847, 7.02, 9.62
12.877, 5.91, 8.94
12.912, 4.50, 7.59
12.938, 2.98, 6.35
12.979, 2.15, 4.35
13.006, 1.29, 3.22
13.048, 0.67, 2.41
13.077, 0.81, 2.10
13.111, 1.70, 1.98
13.140, 3.11, 2.09
13.169, 4.71, 2.41
13.211, 6.31, 3.18
13.238, 7.59, 3.83
13.270, 8.56, 4.72
13.305, 9.40, 5.78
13.337, 9.92, 6.75
13.379, 9.86, 7.94
13.411, 9.60, 8.74
13.447, 9.28, 5.72
13.480, 8.59, 4.26
13.512, 7.57, 2.65
13.537, 6.15, 1.69
13.578, 4.28, 0.82
13.611, 2.87, 0.69
13.638, 1.97, 0.97
13.671, 0.91, 1.76
13.711, 0.50, 3.25
13.745, 0.84, 4.80
13.779, 1.90, 6.41
13.813, 3.50, 7.88
13.846, 5.29, 9.08
13.879, 6.98, 9.81
13.913, 8.35, 9.84
13.944, 9.21, 9.21
13.971, 9.70, 8.22
14.012, 9.87, 6.18
14.048, 9.76, 4.20
14.080, 9.45, 2.60
14.114, 8.97, 10.82
14.138, 8.33, 9.07
14.177, 7.54, 7.53
14.204, 6.53, 6.16
14.246, 5.27, 3.89
14.279, 3.82, 2.30
14.306, 2.31, 1.47
14.345, 0.97, 0.78
14.379, 0.72, 0.51
14.412, 1.33, 0.58
14.445, 2.69, 0.95
14.479, 4.42, 1.63
14.515, 6.15, 2.63
14.548, 7.49, 3.73
