経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.017, 5.98, 639.00, 708.50, 38.86, 84.69
0.079, 4.57, 639.00, 708.50, 38.86, 84.69
0.094, 1.89, 639.00, 708.50, 38.86, 84.69
0.113, 1.54, 639.00, 708.50, 38.86, 84.69
0.144, 0.82, 639.00, 708.50, 38.86, 84.69
0.177, 0.70, 639.00, 708.50, 38.86, 84.69
0.214, 1.37, 639.00, 708.50, 38.86, 84.69
0.249, 3.03, 639.00, 708.50, 38.86, 84.69
0.276, 5.28, 639.00, 708.50, 38.86, 84.69
0.319, 6.19, 639.00, 708.50, 38.86, 84.69
0.347, 7.20, 639.00, 708.50, 38.86, 84.69
0.377, 8.02, 639.00, 708.50, 38.86, 84.69
0.412, 8.71, 639.00, 708.50, 38.86, 84.69
0.448, 9.04, 639.00, 708.50, 38.86, 84.69
0.481, 9.46, 639.00, 708.50, 38.86, 84.69
0.509, 9.76, 639.00, 708.50, 38.86, 84.69
0.549, 9.89, 639.00, 708.50, 38.86, 84.69
0.579, 9.79, 639.00, 708.50, 37.23, 84.69
0.611, 9.59, 639.00, 708.50, 37.23, 84.69
0.652, 9.24, 639.00, 708.50, 37.23, 84.69
0.679, 8.81, 639.00, 708.50, 37.23, 84.69
0.711, 8.30, 639.00, 708.50, 37.23, 84.69
0.742, 7.68, 639.00, 708.50, 37.23, 84.69
0.787, 7.01, 639.00, 708.50, 37.23, 84.69
0.811, 6.05, 639.00, 708.50, 37.23, 84.69
0.842, 4.77, 639.00, 708.50, 37.23, 84.69
0.878, 2.48, 639.00, 708.50, 37.23, 84.69
0.910, 1.68, 639.00, 708.50, 37.23, 84.69
0.943, 1.10, 639.00, 708.50, 37.23, 84.69
0.982, 0.53, 639.00, 708.50, 37.23, 84.69
1.015, 0.56, 639.00, 708.50, 37.23, 84.69
1.048, 1.18, 639.00, 708.50, 37.23, 84.69
1.079, 2.36, 639.00, 708.50, 37.23, 84.69
1.114, 3.97, 639.00, 708.50, 37.23, 84.69
1.146, 5.79, 639.00, 708.50, 37.23, 84.69
1.181, 7.67, 639.00, 708.50, 37.23, 84.69
1.212, 8.58, 639.00, 708.50, 37.23, 84.69
1.245, 9.11, 639.00, 708.50, 37.23, 84.69
1.279, 9.41, 639.00, 708.50, 37.23, 84.69
1.313, 9.70, 639.00, 708.50, 37.23, 84.69
1.345, 9.90, 639.00, 708.50, 37.23, 84.69
1.383, 9.93, 639.00, 708.50, 37.23, 84.69
1.415, 9.81, 639.00, 708.50, 33.23, 84.69
1.448, 9.60, 639.00, 708.50, 33.23, 84.69
1.481, 9.24, 639.00, 708.50, 33.23, 84.69
1.516, 8.75, 639.00, 708.50, 33.23, 84.69
1.547, 8.12, 639.00, 708.50, 33.23, 84.69
1.579, 7.32, 639.00, 708.50, 33.23, 84.69
1.617, 6.29, 639.00, 708.50, 33.23, 84.69
1.650, 4.68, 639.00, 708.50, 33.23, 84.69
1.680, 2.34, 639.00, 708.50, 33.23, 84.69
1.716, 1.54, 639.00, 708.50, 33.23, 84.69
1.751, 0.84, 639.00, 708.50, 33.23, 84.69
1.783, 0.52, 639.00, 708.50, 33.23, 84.69
1.815, 0.81, 639.00, 708.50, 33.23, 84.69
1.848, 1.74, 639.00, 708.50, 33.23, 84.69
1.879, 3.25, 639.00, 708.50, 33.23, 84.69
1.914, 4.97, 639.00, 708.50, 33.23, 84.69
1.945, 6.78, 639.00, 708.50, 33.23, 84.69
1.982, 8.25, 639.00, 708.50, 33.23, 84.69
2.015, 8.80, 639.00, 708.50, 33.23, 84.69
2.064, 9.38, 639.00, 708.50, 33.23, 84.69
2.080, 9.74, 639.00, 708.50, 33.23, 84.69
2.117, 9.93, 639.00, 708.50, 33.23, 84.69
2.159, 9.84, 639.00, 708.50, 32.67, 84.69
2.182, 9.58, 639.00, 708.50, 32.67, 84.69
2.215, 9.08, 639.00, 708.50, 32.67, 84.69
2.248, 8.40, 639.00, 708.50, 32.67, 84.69
2.282, 7.57, 639.00, 708.50, 32.67, 84.69
2.322, 6.54, 639.00, 708.50, 32.67, 84.69
2.347, 5.44, 639.00, 708.50, 32.67, 84.69
2.385, 4.23, 639.00, 708.50, 32.67, 84.69
2.414, 2.32, 639.00, 708.50, 32.67, 84.69
2.453, 1.94, 639.00, 708.50, 32.67, 84.69
2.485, 1.83, 639.00, 708.50, 32.67, 84.69
2.516, 1.51, 639.00, 708.50, 32.67, 84.69
2.553, 0.96, 639.00, 708.50, 32.67, 84.69
2.587, 0.45, 639.00, 708.50, 32.67, 84.69
2.620, 0.37, 639.00, 708.50, 32.67, 84.69
2.652, 0.76, 639.00, 708.50, 32.67, 84.69
2.680, 1.60, 639.00, 708.50, 32.67, 84.69
2.714, 2.77, 639.00, 708.50, 32.67, 84.69
2.748, 4.10, 639.00, 708.50, 32.67, 84.69
2.784, 5.55, 639.00, 708.50, 32.67, 84.69
2.813, 6.99, 639.00, 708.50, 32.67, 84.69
2.861, 8.53, 639.00, 708.50, 32.67, 84.69
2.894, 9.38, 639.00, 708.50, 32.67, 84.69
2.915, 9.78, 639.00, 708.50, 32.67, 84.69
2.952, 9.92, 639.00, 708.50, 32.67, 84.69
2.987, 9.86, 639.00, 708.50, 32.93, 84.69
3.018, 9.65, 639.00, 708.50, 32.93, 84.69
3.050, 9.23, 639.00, 708.50, 32.93, 84.69
3.081, 8.62, 639.00, 708.50, 32.93, 84.69
3.129, 7.86, 639.00, 708.50, 32.93, 84.69
3.153, 6.95, 639.00, 708.50, 32.93, 84.69
3.192, 5.98, 639.00, 708.50, 32.93, 84.69
3.215, 4.71, 639.00, 708.50, 32.93, 84.69
3.250, 3.07, 639.00, 708.50, 32.93, 84.69
3.283, 1.77, 639.00, 708.50, 32.93, 84.69
3.313, 1.74, 639.00, 708.50, 32.93, 84.69
3.354, 1.46, 639.00, 708.50, 32.93, 84.69
3.384, 1.04, 639.00, 708.50, 32.93, 84.69
3.420, 0.49, 639.00, 708.50, 32.93, 84.69
3.455, 0.41, 639.00, 708.50, 32.93, 84.69
3.488, 0.79, 639.00, 708.50, 32.93, 84.69
3.516, 1.61, 639.00, 708.50, 32.93, 84.69
3.554, 2.73, 639.00, 708.50, 32.93, 84.69
3.587, 3.97, 639.00, 708.50, 32.93, 84.69
