経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.017, 6.74, 936.00, 942.26, 35.13, 63.68
0.088, 6.32, 936.00, 942.26, 35.13, 63.68
0.117, 5.84, 936.00, 942.26, 35.13, 63.68
0.148, 5.24, 936.00, 942.26, 35.13, 63.68
0.183, 4.52, 936.00, 942.26, 35.13, 63.68
0.214, 3.40, 936.00, 942.26, 35.13, 63.68
0.247, 1.37, 936.00, 942.26, 35.13, 63.68
0.281, 1.04, 936.00, 942.26, 35.13, 63.68
0.315, 0.82, 936.00, 942.26, 35.13, 63.68
0.348, 0.64, 936.00, 942.26, 35.13, 63.68
0.381, 0.55, 936.00, 942.26, 35.13, 63.68
0.414, 0.53, 936.00, 942.26, 35.13, 63.68
0.454, 0.49, 936.00, 942.26, 35.13, 63.68
0.489, 0.52, 936.00, 942.26, 35.13, 63.68
0.517, 0.59, 936.00, 942.26, 35.13, 63.68
0.547, 0.71, 936.00, 942.26, 35.13, 63.68
0.587, 0.52, 740.00, 841.13, 35.02, 71.33
0.614, 0.44, 740.00, 841.13, 35.02, 71.33
0.654, 0.86, 740.00, 841.13, 35.02, 71.33
0.682, 1.98, 740.00, 841.13, 35.02, 71.33
0.717, 4.00, 740.00, 841.13, 35.02, 71.33
0.751, 6.25, 740.00, 841.13, 35.02, 71.33
0.786, 7.08, 740.00, 841.13, 35.02, 71.33
0.820, 8.11, 740.00, 841.13, 35.02, 71.33
0.849, 9.20, 740.00, 841.13, 35.02, 71.33
0.885, 9.71, 740.00, 841.13, 35.02, 71.33
0.914, 9.68, 740.00, 841.13, 41.72, 71.33
0.951, 9.34, 740.00, 841.13, 41.72, 71.33
0.988, 8.91, 740.00, 841.13, 41.72, 71.33
1.018, 8.49, 740.00, 841.13, 41.72, 71.33
1.049, 8.12, 740.00, 841.13, 41.72, 71.33
1.081, 7.79, 740.00, 841.13, 41.72, 71.33
1.119, 7.46, 740.00, 841.13, 41.72, 71.33
1.153, 7.09, 740.00, 841.13, 41.72, 71.33
1.182, 6.64, 740.00, 841.13, 41.72, 71.33
1.215, 6.10, 740.00, 841.13, 41.72, 71.33
1.249, 5.14, 740.00, 841.13, 41.72, 71.33
1.283, 3.50, 740.00, 841.13, 41.72, 71.33
1.319, 1.35, 740.00, 841.13, 41.72, 71.33
1.352, 1.18, 740.00, 841.13, 41.72, 71.33
1.381, 0.97, 740.00, 841.13, 41.72, 71.33
1.418, 0.84, 740.00, 841.13, 41.72, 71.33
1.449, 0.68, 740.00, 841.13, 41.72, 71.33
1.481, 0.63, 740.00, 841.13, 41.72, 71.33
1.522, 0.61, 740.00, 841.13, 41.72, 71.33
1.553, 0.57, 740.00, 841.13, 41.72, 71.33
1.589, 0.32, 740.00, 841.13, 41.72, 71.33
1.615, 0.41, 740.00, 841.13, 41.72, 71.33
1.653, 1.09, 740.00, 841.13, 41.72, 71.33
1.682, 2.53, 740.00, 841.13, 41.72, 71.33
1.717, 4.64, 740.00, 841.13, 41.72, 71.33
1.753, 6.68, 740.00, 841.13, 41.72, 71.33
1.783, 7.64, 740.00, 841.13, 41.72, 71.33
1.820, 8.77, 740.00, 841.13, 41.72, 71.33
1.856, 9.43, 740.00, 841.13, 41.72, 71.33
1.888, 9.41, 740.00, 841.13, 41.78, 71.33
1.917, 8.88, 740.00, 841.13, 41.78, 71.33
1.953, 8.14, 740.00, 841.13, 41.78, 71.33
1.984, 7.41, 740.00, 841.13, 41.78, 71.33
2.018, 6.80, 740.00, 841.13, 41.78, 71.33
2.054, 6.27, 740.00, 841.13, 41.78, 71.33
2.084, 5.77, 740.00, 841.13, 41.78, 71.33
2.119, 5.26, 740.00, 841.13, 41.78, 71.33
2.152, 4.68, 740.00, 841.13, 41.78, 71.33
2.191, 4.05, 740.00, 841.13, 41.78, 71.33
2.218, 3.30, 740.00, 841.13, 41.78, 71.33
2.253, 1.79, 740.00, 841.13, 41.78, 71.33
2.286, 1.07, 740.00, 841.13, 41.78, 71.33
2.321, 0.88, 740.00, 841.13, 41.78, 71.33
2.352, 0.63, 740.00, 841.13, 41.78, 71.33
2.385, 0.46, 740.00, 841.13, 41.78, 71.33
2.418, 0.33, 740.00, 841.13, 41.78, 71.33
2.456, 0.26, 740.00, 841.13, 41.78, 71.33
2.497, 0.29, 740.00, 841.13, 41.78, 71.33
2.524, 0.48, 740.00, 841.13, 41.78, 71.33
2.549, 0.57, 740.00, 841.13, 41.78, 71.33
2.590, 0.51, 702.00, 771.56, 41.55, 77.76
2.618, 1.04, 702.00, 771.56, 41.55, 77.76
2.654, 2.48, 702.00, 771.56, 41.55, 77.76
2.700, 5.08, 702.00, 771.56, 41.55, 77.76
2.724, 6.28, 702.00, 771.56, 41.55, 77.76
2.757, 7.16, 702.00, 771.56, 41.55, 77.76
2.785, 8.30, 702.00, 771.56, 41.55, 77.76
2.821, 9.20, 702.00, 771.56, 41.55, 77.76
2.851, 9.42, 702.00, 771.56, 41.55, 77.76
2.887, 8.99, 702.00, 771.56, 48.51, 77.76
2.917, 8.27, 702.00, 771.56, 48.51, 77.76
2.958, 7.53, 702.00, 771.56, 48.51, 77.76
2.985, 6.93, 702.00, 771.56, 48.51, 77.76
3.021, 6.51, 702.00, 771.56, 48.51, 77.76
3.056, 6.17, 702.00, 771.56, 48.51, 77.76
3.091, 5.85, 702.00, 771.56, 48.51, 77.76
3.118, 5.48, 702.00, 771.56, 48.51, 77.76
3.151, 4.98, 702.00, 771.56, 48.51, 77.76
3.198, 4.41, 702.00, 771.56, 48.51, 77.76
3.224, 3.39, 702.00, 771.56, 48.51, 77.76
3.250, 1.34, 702.00, 771.56, 48.51, 77.76
3.293, 1.11, 702.00, 771.56, 48.51, 77.76
3.323, 0.98, 702.00, 771.56, 48.51, 77.76
3.352, 0.82, 702.00, 771.56, 48.51, 77.76
3.388, 0.66, 702.00, 771.56, 48.51, 77.76
3.420, 0.53, 702.00, 771.56, 48.51, 77.76
3.456, 0.39, 702.00, 771.56, 48.51, 77.76
3.485, 0.24, 702.00, 771.56, 48.51, 77.76
3.525, 0.15, 702.00, 771.56, 48.51, 77.76
3.556, 0.15, 702.00, 771.56, 48.51, 77.76
3.588, 0.28, 702.00, 771.56, 48.51, 77.76
3.621, 0.28, 702.00, 771.56, 48.51, 77.76
3.655, 0.79, 702.00, 771.56, 48.51, 77.76
3.691, 2.27, 702.00, 771.56, 48.51, 77.76
3.721, 4.73, 702.00, 771.56, 48.51, 77.76
3.758, 5.80, 702.00, 771.56, 48.51, 77.76
3.791, 6.66, 702.00, 771.56, 48.51, 77.76
3.823, 7.51, 702.00, 771.56, 48.51, 77.76
3.858, 8.46, 702.00, 771.56, 48.51, 77.76
3.898, 9.33, 702.00, 771.56, 48.51, 77.76
3.924, 9.64, 702.00, 771.56, 48.51, 77.76
3.956, 9.50, 702.00, 771.56, 48.63, 77.76
3.989, 9.15, 702.00, 771.56, 48.63, 77.76
4.023, 8.80, 702.00, 771.56, 48.63, 77.76
4.056, 8.50, 702.00, 771.56, 48.63, 77.76
4.090, 8.26, 702.00, 771.56, 48.63, 77.76
4.124, 8.04, 702.00, 771.56, 48.63, 77.76
4.153, 7.80, 702.00, 771.56, 48.63, 77.76
4.189, 7.51, 702.00, 771.56, 48.63, 77.76
