経過時間_秒, Green, SinWave
10.747, 9.87, 4.93
10.785, 9.77, 6.11
10.819, 9.48, 7.12
10.848, 9.01, 9.63
10.881, 8.42, 9.90
10.915, 7.71, 9.65
10.953, 6.92, 8.82
10.982, 6.10, 7.84
11.015, 5.27, 6.49
11.049, 4.00, 4.96
11.082, 1.99, 3.49
11.114, 1.60, 2.23
11.151, 1.40, 1.34
11.182, 0.89, 0.86
11.213, 0.56, 0.57
11.247, 0.80, 0.48
11.281, 1.73, 0.62
11.315, 3.27, 0.99
11.352, 5.20, 1.64
11.386, 6.95, 2.42
11.416, 7.97, 3.23
11.447, 8.79, 4.15
11.483, 9.33, 5.26
11.516, 9.69, 6.28
11.549, 9.85, 7.25
11.582, 9.77, 8.12
11.617, 9.49, 9.04
11.654, 9.04, 7.28
11.684, 8.45, 6.17
11.718, 7.75, 4.53
11.749, 7.00, 3.10
11.786, 6.20, 1.75
11.816, 5.44, 1.16
11.850, 4.38, 0.72
11.885, 2.75, 0.55
11.916, 1.35, 0.65
11.951, 1.28, 1.03
11.981, 1.02, 1.58
12.013, 0.50, 2.35
12.050, 0.35, 3.43
12.083, 0.74, 4.50
12.118, 1.62, 5.68
12.153, 2.98, 6.83
12.185, 4.75, 7.79
12.214, 6.83, 8.56
12.254, 8.10, 9.59
12.287, 8.89, 9.87
12.315, 9.35, 9.68
12.347, 9.71, 9.00
12.381, 9.85, 7.82
12.415, 9.74, 6.31
12.454, 9.42, 4.43
12.482, 8.92, 9.02
12.518, 8.29, 8.78
12.550, 7.59, 7.82
12.584, 6.82, 6.58
12.624, 6.04, 4.97
12.652, 5.20, 3.84
12.685, 3.95, 2.61
12.721, 2.01, 1.54
12.751, 1.51, 0.95
12.791, 1.24, 0.47
12.821, 0.62, 0.35
12.855, 0.45, 0.48
12.889, 0.80, 0.88
12.923, 1.72, 1.53
12.950, 3.04, 2.20
12.988, 4.59, 3.31
13.020, 6.24, 4.36
13.056, 8.00, 5.58
13.092, 9.25, 6.76
13.120, 9.68, 7.62
13.152, 9.86, 8.47
13.184, 9.76, 9.27
13.217, 9.45, 9.74
13.256, 8.92, 9.57
13.286, 8.23, 9.86
13.320, 7.39, 9.73
13.356, 6.43, 9.24
13.387, 5.42, 8.55
13.421, 4.42, 7.56
13.453, 3.34, 6.47
13.484, 1.60, 5.33
13.523, 1.46, 3.89
13.552, 1.35, 2.89
13.590, 1.15, 1.77
13.622, 0.76, 1.10
13.652, 0.45, 0.67
13.688, 0.60, 0.44
13.720, 1.26, 0.50
13.751, 2.41, 0.81
13.786, 3.92, 1.42
13.818, 5.75, 2.19
13.854, 7.66, 3.25
13.887, 8.81, 4.33
13.916, 9.48, 5.33
13.951, 9.81, 6.51
13.990, 9.88, 7.73
14.018, 9.70, 8.47
14.057, 9.34, 9.33
14.090, 8.78, 8.69
14.121, 8.12, 8.15
14.157, 7.34, 6.93
14.189, 6.52, 5.71
14.226, 5.68, 4.25
14.255, 4.83, 3.17
14.289, 3.63, 2.05
14.321, 1.79, 1.25
14.356, 1.52, 0.69
14.389, 1.21, 0.46
14.432, 0.59, 0.63
14.456, 0.42, 0.96
14.497, 0.76, 1.84
14.524, 1.65, 2.62
14.556, 2.96, 3.69
14.597, 4.49, 5.19
14.622, 6.17, 6.11
14.654, 7.78, 7.23
14.691, 9.24, 8.36
14.723, 9.86, 9.16
14.766, 9.79, 9.79
14.790, 9.45, 9.89
14.823, 8.88, 8.71
14.853, 8.09, 9.49
14.890, 7.17, 9.84
14.921, 6.14, 9.82
14.965, 5.02, 9.31
14.996, 3.80, 8.64
15.031, 2.53, 7.64
15.058, 1.74, 6.73
15.087, 1.53, 5.67
15.131, 1.44, 4.03
15.157, 1.36, 3.11
15.188, 1.19, 2.12
15.231, 0.75, 1.13
15.258, 0.41, 0.71
15.290, 0.49, 0.44
15.331, 1.05, 0.45
15.356, 2.07, 0.65
15.399, 3.50, 1.34
15.425, 5.26, 1.93
15.458, 7.14, 2.84
15.488, 8.84, 3.78
15.522, 9.46, 4.92
15.558, 9.78, 6.14
