経過時間_秒, Green, SinWave
7.605, 3.38, 5.10
7.637, 1.81, 4.07
7.670, 1.53, 3.07
7.695, 1.34, 2.38
7.738, 1.01, 1.37
7.759, 0.54, 1.01
7.809, 0.55, 0.60
7.836, 1.09, 0.66
7.870, 2.15, 1.03
7.905, 3.59, 1.72
7.936, 5.07, 2.54
7.970, 6.38, 3.62
7.998, 7.38, 4.59
8.028, 8.00, 5.65
8.068, 8.30, 7.02
8.105, 8.65, 8.11
8.134, 8.47, 8.76
8.170, 8.20, 9.32
8.209, 7.93, 9.16
8.241, 7.52, 8.30
8.269, 6.88, 7.90
8.306, 5.99, 7.17
8.331, 4.88, 6.58
8.372, 3.66, 5.48
8.403, 2.02, 4.59
8.436, 1.53, 3.64
8.468, 0.97, 2.78
8.506, 0.60, 1.88
8.536, 0.95, 1.23
8.572, 2.06, 0.70
8.604, 3.82, 0.54
8.640, 6.12, 0.70
8.669, 7.39, 1.10
8.703, 8.55, 1.83
8.737, 9.35, 2.79
8.772, 9.48, 3.93
8.804, 9.11, 5.03
8.838, 8.53, 6.16
8.873, 7.95, 4.76
8.906, 7.44, 7.78
8.938, 6.93, 8.54
8.974, 6.36, 9.18
9.005, 5.64, 9.45
9.034, 4.76, 9.45
9.070, 3.78, 9.12
9.103, 2.74, 8.51
9.137, 1.41, 7.63
9.171, 1.22, 6.54
9.205, 1.07, 5.35
9.238, 0.66, 4.17
9.270, 0.44, 3.08
9.305, 0.80, 2.04
9.337, 1.81, 1.37
9.378, 3.53, 0.81
9.405, 5.93, 0.64
9.438, 7.17, 0.63
9.473, 8.15, 0.89
9.505, 9.19, 1.34
9.539, 9.68, 2.02
9.576, 9.69, 2.96
9.607, 9.46, 3.86
9.640, 9.17, 4.87
9.673, 8.86, 5.42
9.703, 8.50, 3.28
9.731, 8.02, 2.11
9.773, 7.39, 1.00
9.807, 6.61, 0.53
9.840, 5.67, 0.44
9.872, 4.64, 0.71
9.907, 3.19, 1.38
9.941, 1.46, 2.35
9.972, 1.20, 3.43
10.004, 0.94, 4.67
10.037, 0.46, 5.98
10.076, 0.43, 7.43
10.110, 1.01, 8.50
10.143, 2.26, 9.35
10.168, 4.19, 9.66
10.212, 6.53, 9.43
10.238, 7.39, 8.86
10.276, 8.46, 7.52
10.309, 9.30, 6.04
10.349, 9.51, 4.11
10.373, 9.21, 3.01
10.404, 8.63, 1.79
10.442, 8.00, 9.98
10.474, 7.37, 9.47
10.509, 6.78, 9.15
10.546, 6.20, 8.46
10.573, 5.62, 7.76
