経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.061, 1.46, 682.00, 670.35, 10.38, 89.51
0.074, 1.35, 682.00, 670.35, 10.38, 89.51
0.095, 1.28, 682.00, 670.35, 10.38, 89.51
0.132, 1.09, 682.00, 670.35, 10.38, 89.51
0.166, 0.56, 682.00, 670.35, 10.38, 89.51
0.193, 0.25, 682.00, 670.35, 10.38, 89.51
0.232, 0.33, 682.00, 670.35, 10.38, 89.51
0.267, 0.81, 682.00, 670.35, 10.38, 89.51
0.296, 1.63, 682.00, 670.35, 10.38, 89.51
0.331, 2.89, 682.00, 670.35, 10.38, 89.51
0.361, 4.48, 682.00, 670.35, 10.38, 89.51
0.399, 6.18, 682.00, 670.35, 10.38, 89.51
0.429, 8.00, 682.00, 670.35, 10.38, 89.51
0.460, 8.97, 682.00, 670.35, 10.38, 89.51
0.494, 9.31, 682.00, 670.35, 10.38, 89.51
0.528, 9.65, 682.00, 670.35, 10.38, 89.51
0.562, 9.72, 682.00, 670.35, 10.38, 89.51
0.596, 9.56, 682.00, 670.35, 10.33, 89.51
0.632, 9.16, 682.00, 670.35, 10.33, 89.51
0.665, 8.67, 682.00, 670.35, 10.33, 89.51
0.697, 8.10, 682.00, 670.35, 10.33, 89.51
0.729, 7.43, 682.00, 670.35, 10.33, 89.51
0.756, 6.81, 682.00, 670.35, 10.33, 89.51
0.795, 6.17, 682.00, 670.35, 10.33, 89.51
0.831, 5.37, 682.00, 670.35, 10.33, 89.51
0.861, 4.11, 682.00, 670.35, 10.33, 89.51
0.897, 2.14, 682.00, 670.35, 10.33, 89.51
0.928, 1.57, 682.00, 670.35, 10.33, 89.51
0.961, 1.36, 682.00, 670.35, 10.33, 89.51
0.996, 0.73, 682.00, 670.35, 10.33, 89.51
1.028, 0.54, 682.00, 670.35, 10.33, 89.51
1.064, 0.88, 682.00, 670.35, 10.33, 89.51
1.093, 1.88, 682.00, 670.35, 10.33, 89.51
1.133, 3.36, 682.00, 670.35, 10.33, 89.51
1.163, 5.28, 682.00, 670.35, 10.33, 89.51
1.194, 7.34, 682.00, 670.35, 10.33, 89.51
1.227, 8.19, 682.00, 670.35, 10.33, 89.51
1.261, 8.87, 682.00, 670.35, 10.33, 89.51
1.297, 9.31, 682.00, 670.35, 10.33, 89.51
1.330, 9.68, 682.00, 670.35, 10.33, 89.51
1.361, 9.81, 682.00, 670.35, 10.33, 89.51
1.395, 9.79, 682.00, 670.35, 10.47, 89.51
1.429, 9.60, 682.00, 670.35, 10.47, 89.51
1.464, 9.37, 682.00, 670.35, 10.47, 89.51
1.496, 9.02, 682.00, 670.35, 10.47, 89.51
1.532, 8.65, 682.00, 670.35, 10.47, 89.51
1.561, 8.18, 682.00, 670.35, 10.47, 89.51
1.599, 7.63, 682.00, 670.35, 10.47, 89.51
1.632, 6.95, 682.00, 670.35, 10.47, 89.51
1.663, 5.97, 682.00, 670.35, 10.47, 89.51
1.695, 4.54, 682.00, 670.35, 10.47, 89.51
1.732, 2.05, 682.00, 670.35, 10.47, 89.51
1.767, 1.26, 682.00, 670.35, 10.47, 89.51
1.798, 0.64, 682.00, 670.35, 10.47, 89.51
1.831, 0.62, 682.00, 670.35, 10.47, 89.51
1.864, 1.41, 682.00, 670.35, 10.47, 89.51
1.895, 2.89, 682.00, 670.35, 10.47, 89.51
1.930, 5.02, 682.00, 670.35, 10.47, 89.51
1.964, 6.64, 682.00, 670.35, 10.47, 89.51
2.000, 7.62, 682.00, 670.35, 10.47, 89.51
2.032, 8.34, 682.00, 670.35, 10.47, 89.51
2.063, 8.83, 682.00, 670.35, 10.47, 89.51
2.098, 9.20, 682.00, 670.35, 10.47, 89.51
2.134, 9.65, 682.00, 670.35, 10.47, 89.51
2.170, 9.85, 682.00, 670.35, 10.47, 89.51
2.199, 9.84, 682.00, 670.35, 10.78, 89.51
2.235, 9.61, 682.00, 670.35, 10.78, 89.51
2.264, 9.23, 682.00, 670.35, 10.78, 89.51
2.297, 8.69, 682.00, 670.35, 10.78, 89.51
2.328, 8.07, 682.00, 670.35, 10.78, 89.51
2.361, 7.41, 682.00, 670.35, 10.78, 89.51
2.397, 6.74, 682.00, 670.35, 10.78, 89.51
2.429, 5.94, 682.00, 670.35, 10.78, 89.51
2.467, 4.82, 682.00, 670.35, 10.78, 89.51
2.500, 3.15, 682.00, 670.35, 10.78, 89.51
2.530, 1.63, 682.00, 670.35, 10.78, 89.51
2.569, 1.03, 682.00, 670.35, 10.78, 89.51
2.595, 0.53, 682.00, 670.35, 10.78, 89.51
2.631, 0.63, 682.00, 670.35, 10.78, 89.51
2.666, 1.34, 682.00, 670.35, 10.78, 89.51
2.699, 2.67, 682.00, 670.35, 10.78, 89.51
2.745, 4.51, 682.00, 670.35, 10.78, 89.51
2.762, 6.57, 682.00, 670.35, 10.78, 89.51
2.798, 7.66, 682.00, 670.35, 10.78, 89.51
2.830, 8.49, 682.00, 670.35, 10.78, 89.51
2.870, 8.95, 682.00, 670.35, 10.78, 89.51
2.903, 9.36, 682.00, 670.35, 10.78, 89.51
2.930, 9.68, 682.00, 670.35, 10.78, 89.51
2.969, 9.80, 682.00, 670.35, 10.78, 89.51
3.000, 9.69, 682.00, 670.35, 10.86, 89.51
3.035, 9.41, 682.00, 670.35, 10.86, 89.51
3.065, 9.08, 682.00, 670.35, 10.86, 89.51
3.100, 8.62, 682.00, 670.35, 10.86, 89.51
3.133, 8.11, 682.00, 670.35, 10.86, 89.51
3.164, 7.48, 682.00, 670.35, 10.86, 89.51
3.204, 6.78, 682.00, 670.35, 10.86, 89.51
3.235, 5.87, 682.00, 670.35, 10.86, 89.51
3.266, 4.45, 682.00, 670.35, 10.86, 89.51
3.297, 2.58, 682.00, 670.35, 10.86, 89.51
3.338, 1.20, 682.00, 670.35, 10.86, 89.51
3.365, 0.60, 682.00, 670.35, 10.86, 89.51
3.405, 0.50, 682.00, 670.35, 10.86, 89.51
3.434, 1.01, 682.00, 670.35, 10.86, 89.51
3.467, 2.04, 682.00, 670.35, 10.86, 89.51
3.503, 3.51, 682.00, 670.35, 10.86, 89.51
3.530, 5.16, 682.00, 670.35, 10.86, 89.51
3.567, 6.92, 682.00, 670.35, 10.86, 89.51
3.599, 8.31, 682.00, 670.35, 10.86, 89.51
3.632, 9.31, 682.00, 670.35, 10.86, 89.51
3.668, 9.66, 682.00, 670.35, 10.86, 89.51
3.702, 9.69, 682.00, 670.35, 10.86, 89.51
3.750, 9.45, 749.00, 709.67, 10.67, 84.55
3.766, 8.91, 749.00, 709.67, 10.67, 84.55
3.806, 8.24, 749.00, 709.67, 10.67, 84.55
3.836, 7.39, 749.00, 709.67, 10.67, 84.55
3.867, 6.42, 749.00, 709.67, 10.67, 84.55
3.902, 5.32, 749.00, 709.67, 10.67, 84.55
3.931, 4.05, 749.00, 709.67, 10.67, 84.55
3.965, 2.73, 749.00, 709.67, 10.67, 84.55
4.012, 2.00, 749.00, 709.67, 10.67, 84.55
4.039, 1.72, 749.00, 709.67, 10.67, 84.55
4.071, 1.50, 749.00, 709.67, 10.67, 84.55
4.099, 1.18, 749.00, 709.67, 10.67, 84.55
4.137, 0.60, 749.00, 709.67, 10.67, 84.55
4.171, 0.41, 749.00, 709.67, 10.67, 84.55
4.205, 0.71, 749.00, 709.67, 10.67, 84.55
4.236, 1.51, 749.00, 709.67, 10.67, 84.55
4.267, 2.65, 749.00, 709.67, 10.67, 84.55
4.298, 4.12, 749.00, 709.67, 10.67, 84.55
4.338, 5.66, 749.00, 709.67, 10.67, 84.55
4.371, 7.22, 749.00, 709.67, 10.67, 84.55
4.404, 8.71, 749.00, 709.67, 10.67, 84.55
4.438, 9.48, 749.00, 709.67, 10.67, 84.55
4.472, 9.75, 749.00, 709.67, 10.67, 84.55
4.501, 9.80, 749.00, 709.67, 10.67, 84.55
4.534, 9.67, 785.00, 747.34, 10.80, 80.29
4.572, 9.38, 785.00, 747.34, 10.80, 80.29
4.602, 8.90, 785.00, 747.34, 10.80, 80.29
4.637, 8.27, 785.00, 747.34, 10.80, 80.29
4.671, 7.48, 785.00, 747.34, 10.80, 80.29
4.713, 6.52, 785.00, 747.34, 10.80, 80.29
4.737, 5.51, 785.00, 747.34, 10.80, 80.29
4.769, 4.39, 785.00, 747.34, 10.80, 80.29
4.803, 2.81, 785.00, 747.34, 10.80, 80.29
4.839, 1.46, 785.00, 747.34, 10.80, 80.29
4.879, 1.43, 785.00, 747.34, 10.80, 80.29
4.912, 1.14, 785.00, 747.34, 10.80, 80.29
4.938, 0.55, 785.00, 747.34, 10.80, 80.29
4.973, 0.33, 785.00, 747.34, 10.80, 80.29
5.006, 0.57, 785.00, 747.34, 10.80, 80.29
5.036, 1.28, 785.00, 747.34, 10.80, 80.29
5.072, 2.44, 785.00, 747.34, 10.80, 80.29
5.100, 3.82, 785.00, 747.34, 10.80, 80.29
5.135, 5.48, 785.00, 747.34, 10.80, 80.29
5.166, 7.06, 785.00, 747.34, 10.80, 80.29
5.205, 8.43, 785.00, 747.34, 10.80, 80.29
5.241, 9.18, 785.00, 747.34, 10.80, 80.29
5.270, 9.63, 785.00, 747.34, 10.80, 80.29
5.301, 9.85, 785.00, 747.34, 10.80, 80.29
5.345, 9.80, 785.00, 747.34, 11.01, 80.29
5.373, 9.54, 785.00, 747.34, 11.01, 80.29
5.407, 9.07, 785.00, 747.34, 11.01, 80.29
5.448, 8.42, 785.00, 747.34, 11.01, 80.29
5.476, 7.64, 785.00, 747.34, 11.01, 80.29
5.506, 6.83, 785.00, 747.34, 11.01, 80.29
5.537, 5.96, 785.00, 747.34, 11.01, 80.29
5.573, 5.08, 785.00, 747.34, 11.01, 80.29
5.611, 3.60, 785.00, 747.34, 11.01, 80.29
5.637, 1.76, 785.00, 747.34, 11.01, 80.29
5.672, 0.71, 785.00, 747.34, 11.01, 80.29
5.706, 0.41, 785.00, 747.34, 11.01, 80.29
5.752, 0.87, 785.00, 747.34, 11.01, 80.29
5.770, 2.00, 785.00, 747.34, 11.01, 80.29
5.803, 3.77, 785.00, 747.34, 11.01, 80.29
5.837, 5.88, 785.00, 747.34, 11.01, 80.29
5.871, 7.61, 785.00, 747.34, 11.01, 80.29
5.904, 8.58, 785.00, 747.34, 11.01, 80.29
5.943, 9.18, 785.00, 747.34, 11.01, 80.29
5.972, 9.63, 785.00, 747.34, 11.01, 80.29
6.004, 9.87, 785.00, 747.34, 11.01, 80.29
6.046, 9.90, 785.00, 747.34, 11.01, 80.29
6.078, 9.78, 733.00, 740.17, 10.70, 81.06
6.111, 9.52, 733.00, 740.17, 10.70, 81.06
6.147, 9.11, 733.00, 740.17, 10.70, 81.06
6.169, 8.51, 733.00, 740.17, 10.70, 81.06
6.212, 7.70, 733.00, 740.17, 10.70, 81.06
6.236, 6.72, 733.00, 740.17, 10.70, 81.06
6.274, 5.62, 733.00, 740.17, 10.70, 81.06
6.312, 4.40, 733.00, 740.17, 10.70, 81.06
6.335, 2.91, 733.00, 740.17, 10.70, 81.06
6.374, 1.32, 733.00, 740.17, 10.70, 81.06
6.419, 0.69, 733.00, 740.17, 10.70, 81.06
6.433, 0.70, 733.00, 740.17, 10.70, 81.06
6.478, 1.52, 733.00, 740.17, 10.70, 81.06
6.510, 3.13, 733.00, 740.17, 10.70, 81.06
6.545, 5.45, 733.00, 740.17, 10.70, 81.06
6.570, 6.47, 733.00, 740.17, 10.70, 81.06
6.612, 7.37, 733.00, 740.17, 10.70, 81.06
6.638, 8.19, 733.00, 740.17, 10.70, 81.06
6.680, 8.84, 733.00, 740.17, 10.70, 81.06
6.722, 9.26, 733.00, 740.17, 10.70, 81.06
6.754, 9.68, 733.00, 740.17, 10.70, 81.06
6.771, 9.88, 733.00, 740.17, 10.70, 81.06
6.805, 9.93, 733.00, 740.17, 10.70, 81.06
6.838, 9.79, 760.00, 750.08, 10.40, 79.99
6.880, 9.53, 760.00, 750.08, 10.40, 79.99
6.913, 9.14, 760.00, 750.08, 10.40, 79.99
6.947, 8.63, 760.00, 750.08, 10.40, 79.99
6.980, 8.03, 760.00, 750.08, 10.40, 79.99
7.006, 7.33, 760.00, 750.08, 10.40, 79.99
7.045, 6.51, 760.00, 750.08, 10.40, 79.99
7.087, 5.38, 760.00, 750.08, 10.40, 79.99
7.117, 3.71, 760.00, 750.08, 10.40, 79.99
7.144, 1.59, 760.00, 750.08, 10.40, 79.99
7.184, 0.77, 760.00, 750.08, 10.40, 79.99
7.214, 0.54, 760.00, 750.08, 10.40, 79.99
7.240, 0.93, 760.00, 750.08, 10.40, 79.99
7.279, 1.95, 760.00, 750.08, 10.40, 79.99
7.311, 3.49, 760.00, 750.08, 10.40, 79.99
7.339, 5.30, 760.00, 750.08, 10.40, 79.99
7.381, 7.16, 760.00, 750.08, 10.40, 79.99
7.406, 8.42, 760.00, 750.08, 10.40, 79.99
7.446, 9.17, 760.00, 750.08, 10.40, 79.99
7.479, 9.47, 760.00, 750.08, 10.40, 79.99
7.513, 9.71, 760.00, 750.08, 10.40, 79.99
7.554, 9.74, 760.00, 750.08, 10.40, 79.99
7.581, 9.58, 743.00, 746.54, 10.19, 80.37
7.612, 9.25, 743.00, 746.54, 10.19, 80.37
7.647, 8.80, 743.00, 746.54, 10.19, 80.37
7.681, 8.19, 743.00, 746.54, 10.19, 80.37
7.715, 7.42, 743.00, 746.54, 10.19, 80.37
7.755, 6.50, 743.00, 746.54, 10.19, 80.37
7.781, 5.43, 743.00, 746.54, 10.19, 80.37
7.808, 4.32, 743.00, 746.54, 10.19, 80.37
7.845, 2.32, 743.00, 746.54, 10.19, 80.37
7.881, 1.21, 743.00, 746.54, 10.19, 80.37
7.912, 0.56, 743.00, 746.54, 10.19, 80.37
7.939, 0.44, 743.00, 746.54, 10.19, 80.37
7.973, 0.90, 743.00, 746.54, 10.19, 80.37
8.008, 1.73, 743.00, 746.54, 10.19, 80.37
8.049, 2.91, 743.00, 746.54, 10.19, 80.37
8.081, 4.20, 743.00, 746.54, 10.19, 80.37
8.122, 5.36, 743.00, 746.54, 10.19, 80.37
8.144, 6.35, 743.00, 746.54, 10.19, 80.37
8.189, 7.20, 743.00, 746.54, 10.19, 80.37
8.212, 7.79, 743.00, 746.54, 10.19, 80.37
8.238, 8.23, 743.00, 746.54, 10.19, 80.37
8.281, 8.78, 743.00, 746.54, 10.19, 80.37
8.322, 8.92, 743.00, 746.54, 10.19, 80.37
8.339, 8.04, 759.00, 752.77, 10.04, 79.71
8.388, 6.86, 759.00, 752.77, 10.04, 79.71
8.412, 5.46, 759.00, 752.77, 10.04, 79.71
8.445, 3.90, 759.00, 752.77, 10.04, 79.71
8.481, 2.41, 759.00, 752.77, 10.04, 79.71
8.521, 1.99, 759.00, 752.77, 10.04, 79.71
8.547, 1.61, 759.00, 752.77, 10.04, 79.71
8.582, 1.47, 759.00, 752.77, 10.04, 79.71
8.612, 1.25, 759.00, 752.77, 10.04, 79.71
