経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.018, 9.95, 803.00, 527.50, 18.87, 113.74
0.068, 9.94, 803.00, 527.50, 18.41, 113.74
0.089, 9.90, 803.00, 527.50, 18.41, 113.74
0.105, 9.86, 803.00, 527.50, 18.41, 113.74
0.139, 9.76, 803.00, 527.50, 18.41, 113.74
0.173, 9.56, 803.00, 527.50, 18.41, 113.74
0.199, 9.20, 803.00, 527.50, 18.41, 113.74
0.248, 8.66, 803.00, 527.50, 18.41, 113.74
0.273, 7.98, 803.00, 527.50, 18.41, 113.74
0.305, 6.92, 803.00, 527.50, 18.41, 113.74
0.347, 5.34, 803.00, 527.50, 18.41, 113.74
0.378, 2.71, 803.00, 527.50, 18.41, 113.74
0.411, 1.75, 803.00, 527.50, 18.41, 113.74
0.441, 1.49, 803.00, 527.50, 18.41, 113.74
0.469, 1.27, 803.00, 527.50, 18.41, 113.74
0.505, 1.17, 803.00, 527.50, 18.41, 113.74
0.546, 0.70, 803.00, 527.50, 18.41, 113.74
0.579, 0.45, 803.00, 527.50, 18.41, 113.74
0.612, 0.71, 803.00, 527.50, 18.41, 113.74
0.641, 1.57, 803.00, 527.50, 18.41, 113.74
0.681, 2.95, 803.00, 527.50, 18.41, 113.74
0.706, 4.71, 803.00, 527.50, 18.41, 113.74
0.738, 6.57, 803.00, 527.50, 18.41, 113.74
0.771, 8.09, 803.00, 527.50, 18.41, 113.74
0.806, 9.06, 803.00, 527.50, 18.41, 113.74
0.840, 9.69, 803.00, 527.50, 18.41, 113.74
0.881, 9.91, 803.00, 527.50, 18.41, 113.74
0.906, 9.91, 839.00, 683.25, 17.41, 87.82
0.947, 9.81, 839.00, 683.25, 17.41, 87.82
0.980, 9.69, 839.00, 683.25, 17.41, 87.82
1.005, 9.54, 839.00, 683.25, 17.41, 87.82
1.048, 9.35, 839.00, 683.25, 17.41, 87.82
1.079, 9.07, 839.00, 683.25, 17.41, 87.82
1.102, 8.65, 839.00, 683.25, 17.41, 87.82
1.139, 8.10, 839.00, 683.25, 17.41, 87.82
1.179, 7.42, 839.00, 683.25, 17.41, 87.82
1.205, 6.40, 839.00, 683.25, 17.41, 87.82
1.246, 4.85, 839.00, 683.25, 17.41, 87.82
1.273, 2.23, 839.00, 683.25, 17.41, 87.82
1.308, 1.66, 839.00, 683.25, 17.41, 87.82
1.340, 1.40, 839.00, 683.25, 17.41, 87.82
1.382, 1.29, 839.00, 683.25, 17.41, 87.82
1.413, 1.15, 839.00, 683.25, 17.41, 87.82
1.446, 0.57, 839.00, 683.25, 17.41, 87.82
1.479, 0.42, 839.00, 683.25, 17.41, 87.82
1.512, 0.84, 839.00, 683.25, 17.41, 87.82
1.536, 1.92, 839.00, 683.25, 17.41, 87.82
1.574, 3.61, 839.00, 683.25, 17.41, 87.82
1.625, 5.65, 839.00, 683.25, 17.41, 87.82
1.647, 7.30, 839.00, 683.25, 17.41, 87.82
1.679, 8.46, 839.00, 683.25, 17.41, 87.82
1.707, 9.43, 839.00, 683.25, 17.41, 87.82
1.739, 9.84, 839.00, 683.25, 17.41, 87.82
1.780, 9.86, 839.00, 683.25, 17.41, 87.82
1.815, 9.76, 839.00, 683.25, 16.76, 87.82
1.839, 9.67, 839.00, 683.25, 16.76, 87.82
1.881, 9.65, 839.00, 683.25, 16.76, 87.82
1.909, 9.67, 839.00, 683.25, 16.76, 87.82
1.947, 9.66, 839.00, 683.25, 16.76, 87.82
1.981, 9.51, 839.00, 683.25, 16.76, 87.82
2.007, 9.18, 839.00, 683.25, 16.76, 87.82
2.036, 8.61, 839.00, 683.25, 16.76, 87.82
2.080, 7.89, 839.00, 683.25, 16.76, 87.82
2.116, 6.80, 839.00, 683.25, 16.76, 87.82
2.139, 5.17, 839.00, 683.25, 16.76, 87.82
2.172, 2.35, 839.00, 683.25, 16.76, 87.82
2.206, 1.93, 839.00, 683.25, 16.76, 87.82
2.246, 1.58, 839.00, 683.25, 16.76, 87.82
2.281, 0.92, 839.00, 683.25, 16.76, 87.82
2.322, 0.55, 839.00, 683.25, 16.76, 87.82
2.347, 0.86, 839.00, 683.25, 16.76, 87.82
2.381, 2.01, 839.00, 683.25, 16.76, 87.82
2.413, 3.92, 839.00, 683.25, 16.76, 87.82
2.440, 6.17, 839.00, 683.25, 16.76, 87.82
2.484, 7.20, 839.00, 683.25, 16.76, 87.82
2.519, 8.28, 839.00, 683.25, 16.76, 87.82
2.550, 9.24, 839.00, 683.25, 16.76, 87.82
2.574, 9.75, 839.00, 683.25, 16.76, 87.82
2.607, 9.85, 839.00, 683.25, 16.76, 87.82
2.647, 9.77, 833.00, 758.13, 16.00, 79.14
2.687, 9.69, 833.00, 758.13, 16.00, 79.14
2.715, 9.66, 833.00, 758.13, 16.00, 79.14
2.750, 9.68, 833.00, 758.13, 16.00, 79.14
2.782, 9.68, 833.00, 758.13, 16.00, 79.14
2.806, 9.55, 833.00, 758.13, 16.00, 79.14
2.847, 9.28, 833.00, 758.13, 16.00, 79.14
2.879, 8.85, 833.00, 758.13, 16.00, 79.14
2.912, 8.26, 833.00, 758.13, 16.00, 79.14
2.946, 7.43, 833.00, 758.13, 16.00, 79.14
2.980, 6.08, 833.00, 758.13, 16.00, 79.14
3.015, 3.77, 833.00, 758.13, 16.00, 79.14
3.047, 2.05, 833.00, 758.13, 16.00, 79.14
3.082, 1.63, 833.00, 758.13, 16.00, 79.14
3.116, 0.88, 833.00, 758.13, 16.00, 79.14
3.148, 0.87, 833.00, 758.13, 16.00, 79.14
3.174, 1.95, 833.00, 758.13, 16.00, 79.14
3.214, 4.23, 833.00, 758.13, 16.00, 79.14
3.246, 5.70, 833.00, 758.13, 16.00, 79.14
3.284, 6.56, 833.00, 758.13, 16.00, 79.14
3.313, 7.52, 833.00, 758.13, 16.00, 79.14
3.347, 8.53, 833.00, 758.13, 16.00, 79.14
3.379, 9.43, 833.00, 758.13, 16.00, 79.14
3.411, 9.83, 833.00, 758.13, 16.00, 79.14
3.449, 9.88, 833.00, 758.13, 16.00, 79.14
3.475, 9.75, 827.00, 792.56, 15.33, 75.70
3.514, 9.62, 827.00, 792.56, 15.33, 75.70
3.541, 9.48, 827.00, 792.56, 15.33, 75.70
3.581, 9.33, 827.00, 792.56, 15.33, 75.70
3.618, 9.12, 827.00, 792.56, 15.33, 75.70
3.647, 8.79, 827.00, 792.56, 15.33, 75.70
3.681, 8.34, 827.00, 792.56, 15.33, 75.70
3.714, 7.77, 827.00, 792.56, 15.33, 75.70
3.750, 7.05, 827.00, 792.56, 15.33, 75.70
3.782, 5.92, 827.00, 792.56, 15.33, 75.70
3.815, 4.11, 827.00, 792.56, 15.33, 75.70
3.847, 1.77, 827.00, 792.56, 15.33, 75.70
3.880, 1.50, 827.00, 792.56, 15.33, 75.70
3.915, 0.78, 827.00, 792.56, 15.33, 75.70
3.947, 0.59, 827.00, 792.56, 15.33, 75.70
3.986, 1.23, 827.00, 792.56, 15.33, 75.70
4.013, 2.76, 827.00, 792.56, 15.33, 75.70
4.047, 5.20, 827.00, 792.56, 15.33, 75.70
4.081, 6.30, 827.00, 792.56, 15.33, 75.70
4.118, 7.24, 827.00, 792.56, 15.33, 75.70
4.147, 8.24, 827.00, 792.56, 15.33, 75.70
4.180, 9.12, 827.00, 792.56, 15.33, 75.70
4.214, 9.69, 827.00, 792.56, 15.33, 75.70
4.250, 9.93, 827.00, 792.56, 15.33, 75.70
4.285, 9.96, 827.00, 792.56, 15.33, 75.70
4.318, 9.95, 843.00, 817.78, 14.75, 73.37
4.351, 9.90, 843.00, 817.78, 14.75, 73.37
4.386, 9.80, 843.00, 817.78, 14.75, 73.37
4.419, 9.64, 843.00, 817.78, 14.75, 73.37
4.446, 9.35, 843.00, 817.78, 14.75, 73.37
4.484, 8.92, 843.00, 817.78, 14.75, 73.37
4.515, 8.38, 843.00, 817.78, 14.75, 73.37
4.553, 7.74, 843.00, 817.78, 14.75, 73.37
4.583, 6.80, 843.00, 817.78, 14.75, 73.37
4.618, 5.45, 843.00, 817.78, 14.75, 73.37
4.648, 3.72, 843.00, 817.78, 14.75, 73.37
4.686, 1.08, 843.00, 817.78, 14.75, 73.37
4.715, 2.34, 843.00, 817.78, 14.75, 73.37
4.750, 4.71, 843.00, 817.78, 14.75, 73.37
4.779, 5.90, 843.00, 817.78, 14.75, 73.37
4.815, 6.81, 843.00, 817.78, 14.75, 73.37
4.853, 7.85, 843.00, 817.78, 14.75, 73.37
4.885, 8.92, 843.00, 817.78, 14.75, 73.37
4.918, 9.60, 843.00, 817.78, 14.75, 73.37
4.952, 9.78, 843.00, 817.78, 14.75, 73.37
4.983, 9.66, 843.00, 817.78, 14.82, 73.37
5.018, 9.40, 843.00, 817.78, 14.82, 73.37
5.055, 9.10, 843.00, 817.78, 14.82, 73.37
5.086, 8.76, 843.00, 817.78, 14.82, 73.37
5.118, 8.36, 843.00, 817.78, 14.82, 73.37
5.152, 7.86, 843.00, 817.78, 14.82, 73.37
5.185, 7.22, 843.00, 817.78, 14.82, 73.37
5.215, 6.43, 843.00, 817.78, 14.82, 73.37
5.254, 5.54, 843.00, 817.78, 14.82, 73.37
5.287, 4.39, 843.00, 817.78, 14.82, 73.37
5.321, 2.50, 843.00, 817.78, 14.82, 73.37
