経過時間_秒, Green, SinWave
7.592, 4.10, 1.84
7.625, 1.57, 1.10
7.653, 1.28, 0.73
7.697, 1.16, 0.64
7.719, 1.15, 0.83
7.767, 1.07, 1.76
7.799, 0.72, 2.69
7.824, 0.45, 3.56
7.870, 0.72, 5.30
7.899, 1.70, 6.41
7.923, 3.39, 7.28
7.963, 5.71, 8.52
7.988, 6.92, 9.08
8.021, 7.99, 9.59
8.054, 9.00, 9.81
8.089, 9.65, 9.70
8.121, 9.79, 9.31
8.153, 9.64, 8.66
8.186, 9.36, 7.76
8.224, 9.05, 9.09
8.265, 8.75, 6.85
8.299, 8.41, 5.66
8.325, 8.02, 4.72
8.356, 7.51, 3.62
8.399, 6.89, 2.25
8.430, 6.18, 1.44
8.464, 5.18, 0.78
8.497, 3.55, 0.46
8.524, 1.54, 0.43
8.563, 1.37, 0.77
8.588, 1.19, 1.21
8.632, 1.06, 2.35
8.657, 0.99, 3.16
8.691, 0.92, 4.38
8.723, 0.78, 5.58
8.757, 0.43, 6.82
8.797, 0.44, 8.11
8.832, 0.99, 8.97
8.862, 2.15, 9.47
8.899, 3.85, 9.77
8.931, 6.02, 9.73
8.963, 7.59, 9.40
8.991, 8.60, 8.90
9.021, 9.46, 8.17
9.055, 9.78, 7.14
9.098, 9.73, 5.66
9.122, 9.49, 4.79
9.160, 9.18, 9.25
9.191, 8.87, 9.36
9.232, 8.53, 8.71
9.260, 8.13, 8.13
9.291, 7.65, 7.38
9.332, 7.08, 6.26
9.366, 6.43, 5.27
9.391, 5.62, 4.54
9.431, 4.29, 3.40
9.456, 2.00, 2.74
9.490, 1.56, 1.93
9.526, 1.37, 1.12
9.564, 1.27, 0.56
9.592, 1.16, 0.41
9.627, 1.05, 0.54
9.657, 0.89, 0.92
9.693, 0.50, 1.69
9.731, 0.35, 2.79
9.765, 0.66, 3.96
9.790, 1.54, 4.87
9.829, 2.99, 6.30
9.864, 4.87, 7.49
9.900, 7.01, 8.51
9.930, 8.40, 9.05
9.966, 9.39, 9.52
9.994, 9.79, 9.73
10.031, 9.72, 9.79
10.066, 9.45, 9.62
10.101, 9.09, 8.94
10.124, 8.75, 9.72
10.165, 8.39, 9.41
10.197, 7.99, 8.98
10.223, 7.51, 8.54
10.265, 6.91, 7.65
10.299, 6.20, 6.81
10.331, 5.44, 5.96
10.367, 4.19, 4.97
10.399, 2.11, 4.09
10.433, 1.46, 3.19
10.464, 1.19, 2.43
10.498, 1.13, 1.70
10.524, 1.11, 1.10
10.564, 0.65, 0.51
10.597, 0.39, 0.35
10.634, 0.58, 0.54
10.668, 1.36, 1.04
10.701, 2.63, 1.81
10.734, 4.28, 2.79
10.764, 5.94, 3.81
10.801, 7.50, 5.16
10.832, 8.71, 6.29
10.865, 9.52, 7.41
10.898, 9.07, 8.38
10.931, 8.45, 8.97
10.966, 7.82, 9.20
10.998, 7.31, 9.54
11.027, 6.90, 9.69
11.064, 6.44, 9.71
11.104, 5.91, 9.52
11.132, 5.19, 9.26
11.165, 4.29, 8.82
11.199, 3.24, 8.24
11.232, 1.86, 7.58
11.264, 1.65, 6.85
11.298, 1.44, 6.02
11.331, 1.28, 5.18
11.364, 1.17, 4.34
11.401, 1.09, 3.43
11.431, 0.87, 2.73
11.465, 0.46, 2.02
11.502, 0.41, 1.17
11.533, 0.92, 0.63
11.569, 2.06, 0.38
11.598, 3.74, 0.50
11.633, 5.70, 1.02
11.665, 7.61, 1.81
11.698, 8.70, 2.87
11.734, 9.51, 4.23
11.767, 9.78, 5.55
11.801, 9.71, 6.86
11.833, 9.49, 7.96
11.868, 9.24, 8.94
11.902, 9.03, 9.37
11.933, 8.79, 8.91
11.965, 8.50, 8.28
11.998, 8.11, 7.50
12.034, 7.60, 6.53
12.068, 6.96, 5.55
12.100, 6.19, 4.61
12.135, 4.93, 3.60
12.167, 2.81, 2.74
12.203, 1.62, 1.89
12.233, 1.39, 1.15
12.268, 0.83, 0.58
12.303, 0.47, 0.41
12.339, 0.71, 0.68
12.369, 1.62, 1.22
12.403, 3.21, 2.14
12.435, 5.25, 3.23
12.468, 7.21, 4.51
12.501, 8.37, 5.83
12.536, 9.34, 7.16
12.567, 9.74, 8.20
12.601, 9.65, 8.93
12.639, 9.37, 9.47
12.674, 9.03, 8.40
12.703, 8.68, 9.42
12.735, 8.37, 9.70
12.768, 7.99, 9.79
12.814, 7.55, 9.59
12.839, 6.96, 9.32
12.866, 6.23, 8.92
12.902, 5.40, 8.22
12.934, 4.12, 7.46
12.967, 1.85, 6.58
13.004, 1.70, 5.52
13.035, 1.57, 4.62
13.068, 1.14, 3.68
13.102, 0.63, 2.77
13.131, 0.73, 2.09
13.168, 1.59, 1.25
13.198, 3.26, 0.76
13.231, 5.70, 0.49
13.272, 6.74, 0.59
13.304, 7.76, 0.99
13.338, 8.75, 1.70
13.370, 9.50, 2.59
13.402, 9.87, 3.64
13.438, 9.96, 4.93
13.468, 9.97, 6.02
13.504, 9.95, 7.26
13.543, 9.91, 8.41
13.572, 9.83, 11.09
13.604, 9.64, 8.07
13.640, 9.34, 7.02
13.674, 8.90, 5.91
13.715, 8.34, 4.53
13.738, 7.61, 3.78
13.774, 6.50, 2.70
13.802, 4.76, 1.97
13.834, 1.95, 1.21
13.877, 1.43, 0.67
13.907, 0.76, 0.65
13.940, 0.80, 0.98
13.967, 1.80, 1.50
14.010, 3.74, 2.72
14.037, 5.79, 3.68
14.071, 6.73, 4.99
14.107, 7.74, 6.41
14.149, 8.85, 7.93
14.175, 9.55, 8.70
14.205, 9.69, 9.31
14.235, 9.44, 9.73
14.274, 9.06, 9.97
14.307, 8.66, 8.32
14.337, 8.31, 8.46
14.366, 7.99, 9.10
14.404, 7.62, 9.69
14.440, 7.18, 9.95
14.473, 6.60, 9.91
14.507, 5.89, 9.60
14.536, 4.97, 9.12
14.583, 3.41, 8.01
14.609, 1.50, 7.25
14.635, 1.33, 6.42
14.669, 0.98, 5.28
14.707, 0.55, 4.02
14.737, 0.64, 3.10
14.782, 1.37, 1.94
14.816, 2.79, 1.33
14.840, 4.88, 1.03
14.883, 6.90, 0.76
14.906, 7.99, 0.78
14.948, 9.13, 1.08
14.976, 9.69, 1.48
15.008, 9.71, 2.09
15.036, 9.44, 2.75
15.070, 9.10, 3.68
15.106, 8.81, 8.64
15.141, 8.58, 7.12
15.170, 8.35, 5.94
15.209, 8.02, 4.27
15.242, 7.51, 2.94
15.271, 6.82, 1.94
15.308, 5.98, 1.12
15.343, 4.81, 0.67
15.374, 2.86, 0.55
15.419, 1.60, 0.87
15.445, 0.77, 1.30
15.472, 0.47, 1.92
15.508, 0.80, 2.97
15.547, 1.75, 4.30
15.571, 3.14, 5.16
15.617, 4.89, 6.80
15.649, 6.66, 7.82
15.681, 7.99, 8.72
15.714, 8.61, 9.44
15.742, 8.55, 9.73
15.772, 8.24, 9.70
15.804, 8.00, 7.36
15.842, 7.63, 9.11
15.877, 7.39, 9.41
15.906, 7.21, 9.41
15.942, 6.96, 9.10
15.984, 6.47, 8.32
16.016, 5.73, 7.48
16.042, 4.74, 6.68
16.072, 3.66, 5.66
16.108, 1.83, 4.40
16.150, 0.74, 2.99
16.174, 1.51, 2.27
16.217, 3.43, 1.22
16.241, 5.52, 0.81
16.274, 6.48, 0.49
16.309, 7.51, 0.48
16.341, 8.68, 0.77
16.375, 9.47, 1.37
16.417, 9.64, 2.46
16.450, 9.39, 3.51
16.474, 8.97, 4.34
16.511, 8.54, 8.28
16.543, 8.14, 9.31
16.575, 7.74, 8.68
16.617, 7.26, 7.47
16.642, 6.66, 6.60
16.674, 5.91, 5.41
16.707, 5.03, 4.15
16.742, 4.05, 2.92
16.775, 2.36, 1.93
16.816, 1.12, 1.02
16.850, 0.68, 0.74
16.877, 1.07, 0.84
16.910, 2.41, 1.34
16.944, 4.65, 2.25
16.984, 6.13, 3.70
17.016, 7.05, 5.02
17.042, 8.15, 6.12
17.084, 9.20, 7.74
17.117, 9.71, 8.71
17.149, 9.72, 9.33
17.176, 9.44, 9.61
