経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.019, 6.14, 802.00, 793.68, 47.16, 75.60
0.094, 5.26, 802.00, 793.68, 47.16, 75.60
0.113, 3.90, 802.00, 793.68, 47.16, 75.60
0.145, 1.96, 802.00, 793.68, 47.16, 75.60
0.177, 2.00, 802.00, 793.68, 47.16, 75.60
0.211, 3.03, 802.00, 793.68, 47.16, 75.60
0.258, 4.12, 802.00, 793.68, 47.16, 75.60
0.275, 5.05, 802.00, 793.68, 47.16, 75.60
0.310, 5.90, 802.00, 793.68, 47.16, 75.60
0.343, 7.11, 802.00, 793.68, 47.16, 75.60
0.376, 8.33, 802.00, 793.68, 47.16, 75.60
0.405, 9.74, 802.00, 793.68, 47.16, 75.60
0.447, 9.83, 802.00, 793.68, 47.16, 75.60
0.483, 9.72, 802.00, 793.68, 47.17, 75.60
0.514, 9.60, 802.00, 793.68, 47.17, 75.60
0.544, 9.38, 802.00, 793.68, 47.17, 75.60
0.579, 9.12, 802.00, 793.68, 47.17, 75.60
0.607, 8.79, 802.00, 793.68, 47.17, 75.60
0.643, 8.33, 802.00, 793.68, 47.17, 75.60
0.680, 7.79, 802.00, 793.68, 47.17, 75.60
0.715, 6.92, 802.00, 793.68, 47.17, 75.60
0.743, 5.50, 802.00, 793.68, 47.17, 75.60
0.776, 3.32, 802.00, 793.68, 47.17, 75.60
0.815, 1.65, 802.00, 793.68, 47.17, 75.60
0.846, 1.58, 802.00, 793.68, 47.17, 75.60
0.880, 1.73, 802.00, 793.68, 47.17, 75.60
0.912, 1.40, 802.00, 793.68, 47.17, 75.60
0.948, 1.24, 802.00, 793.68, 47.17, 75.60
0.979, 1.05, 802.00, 793.68, 47.17, 75.60
1.015, 0.88, 802.00, 793.68, 47.17, 75.60
1.043, 0.59, 802.00, 793.68, 47.17, 75.60
1.078, 0.26, 802.00, 793.68, 47.17, 75.60
1.111, 0.30, 802.00, 793.68, 47.17, 75.60
1.143, 0.28, 802.00, 793.68, 47.17, 75.60
1.178, 0.72, 802.00, 793.68, 47.17, 75.60
1.216, 1.84, 802.00, 793.68, 47.17, 75.60
1.257, 3.91, 802.00, 793.68, 47.17, 75.60
1.284, 6.02, 802.00, 793.68, 47.17, 75.60
1.313, 6.75, 802.00, 793.68, 47.17, 75.60
1.351, 7.44, 802.00, 793.68, 47.17, 75.60
1.380, 8.26, 802.00, 793.68, 47.17, 75.60
1.415, 9.05, 802.00, 793.68, 47.17, 75.60
1.447, 9.51, 802.00, 793.68, 47.17, 75.60
1.484, 9.66, 802.00, 793.68, 47.17, 75.60
1.511, 9.66, 802.00, 793.68, 47.17, 75.60
1.547, 9.74, 802.00, 793.68, 47.17, 75.60
1.579, 9.83, 802.00, 793.68, 47.17, 75.60
1.611, 9.91, 802.00, 793.68, 47.17, 75.60
1.646, 9.94, 802.00, 793.68, 47.17, 75.60
1.687, 9.89, 802.00, 793.68, 47.17, 75.60
1.713, 9.74, 802.00, 793.68, 47.17, 75.60
1.749, 9.51, 802.00, 793.68, 47.17, 75.60
1.782, 9.19, 802.00, 793.68, 47.17, 75.60
1.814, 8.73, 802.00, 793.68, 47.17, 75.60
1.849, 8.03, 802.00, 793.68, 47.17, 75.60
1.884, 6.91, 802.00, 793.68, 47.17, 75.60
1.915, 5.03, 802.00, 793.68, 47.17, 75.60
1.948, 2.07, 802.00, 793.68, 47.17, 75.60
1.982, 1.75, 802.00, 793.68, 47.17, 75.60
