経過時間_秒, Green, SinWave
13.534, 9.73, 9.92
13.567, 9.44, 9.64
13.605, 9.04, 9.90
13.627, 8.54, 9.71
13.663, 7.93, 9.26
13.701, 7.24, 8.48
13.734, 6.49, 7.61
13.769, 5.74, 6.52
13.800, 4.83, 5.49
13.835, 3.42, 4.31
13.871, 1.34, 3.16
13.902, 1.21, 2.27
13.944, 0.68, 1.27
13.972, 0.45, 0.81
13.999, 0.75, 0.57
14.035, 1.67, 0.56
14.067, 3.13, 0.87
14.099, 5.01, 1.44
14.137, 7.01, 2.42
14.167, 8.05, 3.37
14.202, 9.12, 4.60
14.235, 9.74, 5.81
14.268, 9.89, 6.97
14.303, 9.73, 8.10
14.337, 9.39, 8.91
14.368, 8.87, 9.54
14.402, 8.27, 9.84
14.439, 7.60, 9.84
14.468, 6.87, 9.55
14.502, 6.09, 8.93
14.534, 5.25, 8.08
14.571, 4.39, 6.88
14.604, 3.06, 5.67
14.634, 1.41, 4.55
14.668, 1.31, 3.32
14.703, 1.22, 2.19
14.733, 0.94, 1.45
14.767, 0.51, 0.86
14.800, 0.55, 0.53
14.837, 1.23, 0.46
14.871, 2.55, 0.68
14.901, 4.49, 1.09
14.939, 6.51, 1.88
14.967, 7.42, 2.61
15.002, 8.41, 3.67
15.036, 9.18, 4.78
15.068, 9.59, 5.86
15.103, 9.85, 6.98
15.137, 9.88, 7.97
15.169, 9.75, 8.79
15.205, 9.46, 9.50
15.238, 9.01, 7.41
15.269, 8.44, 6.38
15.303, 7.77, 5.02
15.340, 7.03, 3.57
15.370, 6.29, 2.50
15.401, 5.51, 1.60
15.434, 4.38, 0.92
15.469, 2.65, 0.53
15.508, 1.14, 0.52
15.540, 1.02, 0.84
15.580, 0.53, 1.64
15.607, 0.37, 2.39
15.640, 0.75, 3.47
15.670, 1.79, 4.56
15.703, 3.40, 5.80
15.737, 5.45, 7.03
15.772, 6.95, 8.16
15.807, 7.98, 9.09
15.839, 8.85, 9.66
15.870, 9.56, 9.90
15.909, 9.87, 9.74
15.940, 9.91, 9.25
15.975, 9.73, 8.37
16.000, 9.47, 7.56
16.044, 9.12, 9.69
16.072, 8.66, 9.88
16.105, 8.15, 9.85
16.138, 7.52, 9.51
16.173, 6.84, 8.83
16.207, 6.11, 7.91
16.238, 5.09, 6.89
16.274, 3.62, 5.58
16.311, 1.42, 4.20
16.338, 1.25, 3.23
16.370, 0.94, 2.20
16.405, 0.54, 1.35
16.442, 0.74, 0.75
16.470, 1.58, 0.47
16.503, 3.10, 0.35
16.536, 5.17, 0.46
16.573, 6.68, 0.85
16.616, 7.59, 1.62
16.650, 8.60, 2.45
16.672, 9.29, 3.05
16.706, 9.75, 4.07
16.736, 9.86, 5.02
16.772, 9.72, 6.16
16.807, 9.39, 7.21
16.845, 8.90, 10.16
16.873, 8.31, 9.48
16.908, 7.68, 8.74
16.940, 7.01, 7.79
16.972, 6.34, 6.65
17.005, 5.68, 5.37
17.037, 4.88, 4.11
17.073, 3.52, 2.79
17.103, 1.49, 1.86
17.148, 1.15, 1.00
17.172, 1.04, 0.71
17.208, 0.75, 0.53
17.242, 0.47, 0.66
17.273, 0.69, 1.01
17.307, 1.48, 1.63
17.341, 2.85, 2.47
17.378, 4.75, 3.56
17.405, 6.84, 4.44
17.438, 7.77, 5.55
17.474, 8.77, 6.73
17.507, 9.51, 7.73
17.543, 9.85, 8.68
17.570, 9.86, 9.30
17.609, 9.66, 9.81
17.645, 9.30, 9.82
17.678, 8.79, 9.26
17.705, 8.17, 8.76
17.741, 7.48, 7.66
17.775, 6.73, 6.40
17.810, 5.95, 5.00
17.845, 5.18, 3.61
17.874, 4.14, 2.56
17.909, 2.46, 1.57
17.943, 1.25, 0.94
17.977, 0.94, 0.57
18.013, 0.44, 0.47
18.040, 0.38, 0.60
18.079, 0.87, 1.09
18.112, 1.89, 1.76
18.151, 3.36, 2.78
18.174, 5.11, 3.48
18.209, 7.06, 4.62
18.243, 8.59, 5.77
18.279, 9.44, 6.94
18.316, 9.85, 8.02
18.343, 9.88, 8.73
18.378, 9.68, 9.48
18.408, 9.31, 9.82
18.443, 8.83, 9.11
18.477, 8.20, 9.84
18.509, 7.49, 9.84
18.539, 6.65, 9.58
18.585, 5.69, 8.70
18.611, 4.70, 7.98
18.639, 3.66, 7.08
18.683, 1.86, 5.49
18.710, 1.40, 4.48
18.744, 1.26, 3.26
18.778, 1.03, 2.17
18.812, 0.51, 1.32
18.852, 0.40, 0.67
18.878, 0.86, 0.44
18.918, 1.92, 0.41
18.943, 3.51, 0.59
18.984, 5.52, 1.20
19.018, 7.22, 1.96
19.045, 8.29, 2.71
19.075, 9.24, 3.64
19.118, 9.78, 5.08
19.152, 9.92, 6.24
19.178, 9.78, 7.08
19.212, 9.48, 8.07
19.242, 9.02, 9.39
19.284, 8.43, 8.42
19.310, 7.76, 7.55
19.344, 6.99, 6.25
19.376, 6.15, 4.93
19.413, 5.28, 3.43
19.445, 4.44, 2.28
19.477, 3.02, 1.38
19.517, 1.34, 0.66
19.543, 1.22, 0.42
19.581, 1.03, 0.43
19.620, 0.69, 0.87
19.645, 0.43, 1.37
19.679, 0.65, 2.27
19.711, 1.39, 3.31
19.744, 2.64, 4.50
19.786, 4.28, 6.07
19.810, 6.31, 6.93
19.841, 8.05, 7.95
19.886, 9.04, 9.18
19.911, 9.67, 9.64
19.951, 9.90, 9.95
19.977, 9.84, 9.85
20.021, 9.59, 9.14
20.053, 9.20, 9.70
20.076, 8.69, 9.63
20.118, 8.09, 8.89
20.152, 7.39, 8.01
20.187, 6.64, 6.91
20.219, 5.83, 5.78
20.245, 5.04, 4.84
20.278, 3.95, 3.66
20.320, 2.08, 2.31
20.352, 1.16, 1.45
20.383, 0.68, 0.83
20.418, 0.47, 0.45
20.451, 0.91, 0.43
20.494, 2.00, 0.90
20.520, 3.70, 1.43
20.551, 5.77, 2.28
20.588, 7.07, 3.52
20.618, 8.09, 4.63
20.645, 9.06, 5.66
20.685, 9.70, 7.13
20.718, 9.93, 8.20
20.752, 9.94, 9.05
20.786, 9.81, 9.61
20.812, 9.58, 9.85
20.847, 9.22, 9.91
20.886, 8.74, 9.73
20.921, 8.15, 9.20
20.952, 7.47, 8.47
20.986, 6.71, 7.46
21.018, 5.94, 6.37
21.056, 4.85, 4.98
21.085, 3.07, 3.92
21.119, 1.41, 2.77
21.152, 1.21, 1.82
21.186, 0.65, 1.08
21.217, 0.56, 0.64
21.251, 1.19, 0.47
21.285, 2.62, 0.62
21.322, 4.66, 1.14
21.352, 6.28, 1.80
21.389, 7.13, 2.87
21.422, 8.03, 3.98
21.454, 8.91, 5.13
21.486, 9.46, 6.29
21.518, 9.79, 7.39
21.552, 9.85, 8.40
