経過時間_秒, Green, SinWave
12.535, 1.95, 2.46
12.581, 4.19, 4.03
12.613, 5.91, 5.21
12.638, 6.78, 6.13
12.668, 7.69, 7.17
12.707, 8.62, 8.36
12.740, 9.45, 8.98
12.773, 9.80, 9.43
12.812, 9.79, 9.76
12.837, 9.55, 9.83
12.870, 9.24, 10.24
12.913, 8.91, 9.79
12.939, 8.56, 9.67
12.972, 8.18, 9.36
13.006, 7.73, 8.87
13.048, 7.21, 8.06
13.079, 6.61, 7.34
13.113, 5.79, 6.46
13.136, 4.53, 5.84
13.177, 2.43, 4.69
13.212, 1.25, 3.72
13.236, 1.12, 3.09
13.278, 0.92, 2.08
13.314, 0.69, 1.30
13.340, 0.50, 0.82
13.375, 0.31, 0.42
13.413, 0.17, 0.31
13.445, 0.14, 0.49
13.473, 0.51, 0.85
13.515, 1.56, 1.71
13.548, 3.62, 2.60
13.570, 5.47, 3.28
13.611, 6.26, 4.64
13.641, 7.01, 5.67
13.673, 7.80, 6.73
13.713, 8.62, 7.93
13.748, 9.37, 8.72
13.773, 9.78, 9.12
13.814, 9.86, 9.59
13.844, 9.74, 9.77
13.872, 9.52, 9.80
13.914, 9.25, 8.31
13.939, 8.96, 8.41
13.974, 8.63, 7.63
14.003, 8.25, 6.90
14.047, 7.82, 5.69
14.080, 7.29, 4.75
14.115, 6.55, 3.76
14.148, 5.45, 2.88
14.173, 3.67, 2.26
14.207, 1.33, 1.50
14.247, 1.15, 0.62
14.280, 1.00, 0.21
14.308, 0.78, 0.12
14.346, 0.62, 0.37
14.380, 0.48, 0.95
14.414, 0.38, 1.82
14.446, 0.29, 2.84
14.480, 0.26, 4.08
14.513, 0.18, 5.34
14.547, 0.19, 6.62
14.574, 0.57, 7.55
14.606, 1.57, 8.49
14.649, 3.46, 9.23
14.681, 5.88, 9.60
14.715, 6.68, 9.82
14.746, 7.51, 9.86
14.774, 8.45, 9.75
14.814, 9.33, 9.38
14.845, 9.78, 8.92
14.875, 9.87, 8.35
14.912, 9.84, 7.51
14.939, 9.68, 6.82
14.982, 9.37, 10.33
15.016, 9.19, 9.60
15.048, 9.14, 9.25
15.083, 9.26, 8.73
15.116, 9.51, 8.11
15.151, 9.77, 7.34
15.178, 9.92, 6.69
15.221, 9.98, 5.59
15.247, 9.96, 4.90
15.279, 9.92, 4.06
15.315, 9.84, 3.15
15.341, 9.72, 2.54
15.378, 9.48, 1.76
15.406, 9.16, 1.17
15.446, 8.73, 0.52
15.480, 8.11, 0.22
15.515, 7.35, 0.18
15.549, 6.39, 0.39
15.584, 5.17, 0.86
15.616, 4.02, 1.49
15.647, 3.44, 2.25
15.682, 4.38, 3.26
15.715, 5.41, 4.30
15.747, 6.34, 5.34
15.782, 7.24, 6.46
15.814, 8.21, 7.42
15.847, 9.18, 8.29
15.881, 9.71, 8.92
15.913, 9.81, 9.36
15.950, 9.69, 9.71
15.981, 9.56, 9.86
16.015, 9.51, 9.51
16.047, 9.57, 9.99
16.079, 9.67, 9.95
16.118, 9.74, 9.78
16.146, 9.71, 9.57
16.178, 9.56, 9.27
16.218, 9.28, 8.78
16.250, 8.85, 8.33
16.280, 8.19, 7.87
16.314, 7.07, 7.31
16.348, 4.94, 6.73
16.382, 1.45, 6.14
16.413, 1.30, 5.63
16.447, 1.31, 5.10
16.482, 1.43, 4.60
16.514, 1.74, 4.17
16.550, 1.92, 3.74
16.581, 2.03, 3.51
16.616, 1.96, 3.42
16.650, 1.59, 3.50
