経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.005, 7.94, 928.00, 856.48, 24.32, 70.05
0.076, 8.95, 928.00, 856.48, 24.32, 70.05
0.093, 9.63, 928.00, 856.48, 24.32, 70.05
0.118, 9.81, 928.00, 856.48, 24.32, 70.05
0.149, 9.70, 872.00, 864.24, 23.65, 69.42
0.174, 9.45, 872.00, 864.24, 23.65, 69.42
0.215, 9.17, 872.00, 864.24, 23.65, 69.42
0.240, 8.91, 872.00, 864.24, 23.65, 69.42
0.273, 8.63, 872.00, 864.24, 23.65, 69.42
0.308, 8.33, 872.00, 864.24, 23.65, 69.42
0.349, 7.93, 872.00, 864.24, 23.65, 69.42
0.377, 7.42, 872.00, 864.24, 23.65, 69.42
0.414, 6.81, 872.00, 864.24, 23.65, 69.42
0.448, 5.90, 872.00, 864.24, 23.65, 69.42
0.480, 4.53, 872.00, 864.24, 23.65, 69.42
0.510, 2.18, 872.00, 864.24, 23.65, 69.42
0.543, 1.29, 872.00, 864.24, 23.65, 69.42
0.578, 1.09, 872.00, 864.24, 23.65, 69.42
0.616, 0.99, 872.00, 864.24, 23.65, 69.42
0.646, 0.79, 872.00, 864.24, 23.65, 69.42
0.680, 0.53, 872.00, 864.24, 23.65, 69.42
0.710, 0.37, 872.00, 864.24, 23.65, 69.42
0.753, 0.72, 872.00, 864.24, 23.65, 69.42
0.780, 1.77, 872.00, 864.24, 23.65, 69.42
0.814, 3.68, 872.00, 864.24, 23.65, 69.42
0.843, 5.99, 872.00, 864.24, 23.65, 69.42
0.878, 6.84, 872.00, 864.24, 23.65, 69.42
0.913, 7.76, 872.00, 864.24, 23.65, 69.42
0.953, 8.74, 872.00, 864.24, 23.65, 69.42
0.978, 9.52, 872.00, 864.24, 23.65, 69.42
1.013, 9.79, 872.00, 864.24, 23.65, 69.42
1.044, 9.70, 895.00, 879.62, 23.05, 68.21
1.076, 9.48, 895.00, 879.62, 23.05, 68.21
1.116, 9.24, 895.00, 879.62, 23.05, 68.21
1.149, 9.04, 895.00, 879.62, 23.05, 68.21
1.177, 8.85, 895.00, 879.62, 23.05, 68.21
1.213, 8.62, 895.00, 879.62, 23.05, 68.21
1.244, 8.31, 895.00, 879.62, 23.05, 68.21
1.280, 7.89, 895.00, 879.62, 23.05, 68.21
1.313, 7.42, 895.00, 879.62, 23.05, 68.21
1.347, 6.79, 895.00, 879.62, 23.05, 68.21
1.384, 5.88, 895.00, 879.62, 23.05, 68.21
1.416, 4.44, 895.00, 879.62, 23.05, 68.21
1.447, 1.80, 895.00, 879.62, 23.05, 68.21
1.482, 0.77, 895.00, 879.62, 23.05, 68.21
1.515, 0.91, 895.00, 879.62, 23.05, 68.21
1.549, 1.00, 895.00, 879.62, 23.05, 68.21
1.583, 0.91, 895.00, 879.62, 23.05, 68.21
1.611, 0.54, 895.00, 879.62, 23.05, 68.21
1.649, 0.76, 895.00, 879.62, 23.05, 68.21
1.679, 1.90, 895.00, 879.62, 23.05, 68.21
1.713, 4.15, 895.00, 879.62, 23.05, 68.21
1.744, 5.72, 895.00, 879.62, 23.05, 68.21
1.783, 6.55, 895.00, 879.62, 23.05, 68.21
1.814, 7.52, 895.00, 879.62, 23.05, 68.21
1.852, 8.55, 895.00, 879.62, 23.05, 68.21
1.881, 9.39, 895.00, 879.62, 23.05, 68.21
1.911, 9.66, 895.00, 879.62, 23.05, 68.21
1.944, 9.48, 901.00, 890.31, 22.50, 67.39
1.981, 9.03, 901.00, 890.31, 22.50, 67.39
2.017, 8.50, 901.00, 890.31, 22.50, 67.39
2.046, 7.92, 901.00, 890.31, 22.50, 67.39
2.086, 7.29, 901.00, 890.31, 22.50, 67.39
2.116, 6.56, 901.00, 890.31, 22.50, 67.39
2.151, 5.70, 901.00, 890.31, 22.50, 67.39
2.182, 4.66, 901.00, 890.31, 22.50, 67.39
2.216, 3.50, 901.00, 890.31, 22.50, 67.39
2.245, 2.12, 901.00, 890.31, 22.50, 67.39
2.279, 1.53, 901.00, 890.31, 22.50, 67.39
2.310, 1.17, 901.00, 890.31, 22.50, 67.39
2.351, 0.95, 901.00, 890.31, 22.50, 67.39
2.380, 0.80, 901.00, 890.31, 22.50, 67.39
2.422, 0.70, 901.00, 890.31, 22.50, 67.39
2.445, 0.60, 901.00, 890.31, 22.50, 67.39
2.484, 0.49, 901.00, 890.31, 22.50, 67.39
