経過時間_秒, Green, SinWave
7.621, 7.10, 0.78
7.653, 6.66, 0.52
7.701, 6.18, 0.96
7.730, 5.65, 1.66
7.765, 4.63, 2.87
7.787, 2.78, 3.78
7.827, 1.06, 5.55
7.863, 0.93, 7.10
7.892, 0.92, 8.18
7.933, 0.83, 8.90
7.957, 0.84, 9.19
7.992, 0.85, 9.50
8.024, 0.75, 9.69
8.054, 0.74, 9.76
8.103, 0.44, 9.66
8.124, 0.41, 9.55
8.162, 0.94, 9.22
8.193, 2.25, 8.84
8.225, 4.41, 8.37
8.261, 6.52, 7.75
8.285, 7.38, 7.29
8.319, 8.42, 6.59
8.367, 9.35, 5.54
8.393, 9.73, 4.96
8.421, 9.63, 4.34
8.458, 9.31, 3.54
8.491, 8.91, 9.84
8.525, 8.51, 9.42
8.568, 8.13, 8.90
8.594, 7.72, 8.48
8.633, 7.29, 7.72
8.660, 6.79, 7.11
8.696, 6.24, 6.25
8.733, 5.68, 5.30
8.763, 4.64, 4.53
8.788, 2.73, 3.90
8.827, 1.33, 2.96
8.868, 1.11, 2.07
8.892, 0.99, 1.57
8.932, 0.97, 0.77
8.965, 0.99, 0.44
9.000, 0.89, 0.42
9.025, 0.51, 0.63
9.061, 0.35, 1.22
9.092, 0.71, 1.99
9.127, 1.72, 3.07
9.162, 3.38, 4.30
9.192, 5.55, 5.41
9.238, 7.40, 7.05
9.269, 8.73, 8.01
9.297, 9.49, 8.63
9.331, 9.58, 9.13
9.367, 9.19, 9.50
9.390, 8.62, 9.65
9.429, 8.13, 8.91
9.468, 7.79, 9.54
9.490, 7.58, 9.61
9.526, 7.40, 9.62
9.567, 7.08, 9.46
9.597, 6.60, 9.22
9.633, 5.91, 8.81
9.657, 5.13, 8.47
9.704, 3.86, 7.67
9.733, 1.59, 7.11
9.765, 1.27, 6.43
9.799, 1.17, 5.68
9.818, 1.01, 5.24
9.860, 0.94, 4.29
9.900, 0.94, 3.40
9.928, 0.91, 2.82
9.967, 0.61, 2.07
10.000, 0.46, 1.40
10.032, 1.01, 0.73
10.065, 2.33, 0.38
10.100, 4.39, 0.41
10.135, 6.37, 0.86
10.168, 7.26, 1.62
10.201, 8.28, 2.65
10.235, 9.22, 3.91
10.267, 9.62, 5.18
10.302, 9.55, 6.55
10.332, 9.28, 7.61
10.368, 9.05, 9.81
10.392, 8.88, 9.61
10.428, 8.77, 9.44
10.466, 8.61, 9.08
10.498, 8.34, 8.64
10.533, 7.97, 8.03
10.564, 7.51, 7.40
10.607, 7.01, 6.41
10.634, 6.27, 5.75
10.669, 4.92, 4.88
10.690, 2.65, 4.35
10.728, 1.25, 3.43
10.766, 1.28, 2.58
10.802, 1.26, 1.87
10.831, 1.16, 1.18
10.868, 1.10, 0.60
10.901, 1.13, 0.46
10.935, 1.12, 0.70
10.971, 0.72, 1.36
11.000, 0.48, 2.15
11.032, 0.87, 3.22
11.073, 2.03, 4.79
11.101, 3.98, 5.89
11.138, 6.25, 7.26
11.168, 7.17, 8.21
11.202, 8.25, 8.79
11.235, 9.27, 9.21
11.267, 9.66, 9.48
11.304, 9.59, 9.62
11.336, 9.28, 9.59
11.371, 8.95, 9.24
11.399, 8.71, 9.20
11.429, 8.54, 8.81
11.469, 8.39, 8.14
11.500, 8.17, 7.52
11.528, 7.85, 6.90
11.570, 7.41, 5.88
11.601, 6.85, 5.11
11.635, 6.00, 4.25
11.672, 4.49, 3.36
11.696, 1.86, 2.82
11.733, 1.49, 2.06
11.771, 1.33, 1.20
11.808, 1.24, 0.62
11.835, 1.15, 0.48
11.869, 1.08, 0.65
11.903, 1.06, 1.20
11.935, 0.98, 2.01
11.975, 0.78, 3.34
12.003, 0.43, 4.40
12.038, 0.50, 5.78
12.069, 1.16, 6.95
12.101, 2.50, 8.02
12.140, 4.54, 8.79
12.172, 6.78, 9.22
12.198, 7.89, 9.45
12.236, 9.01, 9.65
12.269, 9.61, 9.66
12.303, 9.61, 9.51
12.337, 9.27, 9.21
12.369, 8.82, 8.80
12.402, 8.44, 10.71
12.443, 8.17, 9.45
12.466, 7.92, 9.29
12.502, 7.59, 8.92
12.535, 7.11, 8.47
12.568, 6.47, 7.93
12.597, 5.74, 7.39
12.639, 4.86, 6.53
12.672, 3.50, 5.81
12.708, 1.10, 4.99
12.741, 0.82, 4.24
12.767, 0.87, 3.67
12.806, 0.87, 2.85
12.836, 0.89, 2.27
12.870, 1.03, 1.65
12.906, 0.98, 0.86
12.937, 0.88, 0.49
12.967, 0.53, 0.16
13.000, 0.73, 0.43
13.040, 1.61, 0.80
13.074, 3.26, 1.44
13.103, 5.61, 2.19
13.137, 6.96, 3.26
13.173, 8.01, 4.53
13.201, 9.15, 5.55
13.235, 9.69, 6.74
13.274, 9.73, 7.96
13.307, 9.55, 8.60
13.342, 9.36, 9.04
13.374, 9.28, 9.35
13.410, 9.24, 9.56
13.440, 9.10, 9.62
13.473, 8.81, 9.57
13.505, 8.28, 9.41
13.536, 7.54, 9.15
13.572, 6.68, 8.73
13.609, 5.61, 8.17
13.637, 3.98, 7.67
13.670, 1.38, 7.03
13.710, 1.21, 6.17
13.739, 1.02, 5.52
13.779, 0.87, 4.61
13.807, 0.87, 3.98
13.841, 0.91, 3.24
13.877, 1.03, 2.52
13.905, 0.93, 2.01
13.944, 0.70, 1.20
13.978, 0.46, 1.62
14.001, 0.84, 1.04
14.042, 1.96, 0.47
14.077, 3.92, 0.48
14.109, 6.25, 0.89
14.139, 7.09, 1.59
14.174, 8.10, 2.73
14.209, 9.13, 4.11
14.240, 9.55, 5.41
14.272, 9.43, 6.71
14.307, 9.01, 7.97
14.342, 8.55, 8.63
14.375, 8.15, 9.02
14.409, 7.82, 9.32
14.440, 7.51, 9.51
14.472, 7.20, 9.61
14.505, 6.82, 9.61
14.537, 6.34, 9.51
14.574, 5.77, 9.27
14.609, 4.91, 8.94
14.640, 3.29, 8.56
14.674, 1.21, 8.06
14.707, 1.05, 7.51
14.739, 0.95, 6.92
14.768, 0.82, 6.35
14.799, 0.83, 5.71
14.852, 0.85, 4.60
14.879, 0.84, 4.04
14.910, 0.84, 3.41
14.949, 0.81, 2.67
14.973, 0.45, 2.25
15.011, 0.50, 1.56
15.043, 1.21, 0.83
15.083, 2.71, 0.42
15.109, 4.93, 0.48
15.140, 6.78, 0.89
15.173, 7.75, 1.68
15.211, 8.91, 2.96
15.241, 9.56, 4.15
15.275, 9.62, 5.57
15.308, 9.32, 6.91
15.330, 8.97, 7.71
15.376, 8.73, 4.35
15.408, 8.59, 3.84
15.442, 8.47, 3.15
15.475, 8.28, 2.53
15.509, 7.99, 1.94
15.542, 7.54, 1.19
15.573, 7.00, 0.61
15.619, 6.37, 0.42
15.641, 5.17, 0.63
15.677, 3.05, 1.35
15.711, 1.46, 2.41
15.742, 1.26, 3.61
15.775, 1.19, 5.01
15.810, 1.02, 6.48
15.845, 0.99, 7.81
15.872, 0.97, 8.46
15.911, 1.04, 8.95
15.942, 0.95, 9.26
15.975, 0.58, 9.48
16.012, 0.37, 9.59
16.051, 0.69, 9.62
16.077, 1.65, 9.56
16.110, 3.29, 9.41
16.144, 5.50, 9.15
16.176, 7.23, 8.83
16.216, 8.34, 8.33
16.245, 9.30, 7.90
16.274, 9.66, 7.42
16.313, 9.48, 6.72
16.342, 9.01, 6.16
16.375, 8.46, 5.51
16.409, 7.94, 4.83
16.452, 7.50, 3.97
16.483, 7.06, 3.38
16.507, 6.61, 2.94
16.537, 6.08, 2.42
16.585, 5.45, 1.59
16.614, 4.81, 0.80
16.652, 3.71, 0.39
16.672, 1.74, 0.48
16.710, 1.13, 1.23
16.745, 0.93, 2.48
16.778, 0.80, 3.98
16.812, 0.75, 5.67
16.844, 0.64, 7.18
16.883, 0.66, 8.43
16.916, 0.57, 8.84
16.942, 0.35, 9.11
16.984, 0.56, 9.42
17.018, 1.42, 9.57
17.044, 3.01, 9.62
17.076, 5.29, 9.60
17.108, 6.91, 9.48
17.146, 7.84, 9.24
17.186, 8.93, 8.85
17.216, 9.34, 8.49
17.249, 9.13, 8.02
17.278, 8.54, 7.55
17.311, 7.95, 6.41
17.350, 7.44, 5.59
17.378, 7.11, 4.99
17.418, 6.89, 4.14
17.446, 6.69, 3.55
17.484, 6.43, 2.80
17.518, 5.99, 2.19
17.541, 5.38, 1.82
17.587, 4.61, 0.76
17.616, 2.94, 0.43
17.638, 1.34, 0.40
17.685, 1.18, 0.97
17.722, 0.95, 1.97
17.750, 0.83, 2.97
17.776, 0.92, 4.02
17.820, 0.92, 5.90
17.850, 0.93, 7.12
17.885, 0.84, 8.30
17.918, 0.44, 8.75
17.956, 0.50, 2.12
17.990, 1.33, 2.48
18.020, 3.00, 2.10
18.053, 5.40, 1.72
18.086, 6.52, 1.01
18.120, 7.43, 0.50
18.149, 8.49, 0.35
18.183, 9.36, 0.53
18.220, 9.66, 1.13
18.247, 9.54, 1.80
18.285, 9.23, 3.01
18.318, 8.95, 4.23
18.352, 8.72, 5.53
18.384, 8.56, 6.70
18.419, 8.37, 7.82
18.456, 8.10, 8.32
18.487, 7.72, 8.60
18.519, 7.22, 8.85
18.551, 6.66, 9.04
18.587, 5.73, 9.21
18.616, 4.18, 9.29
18.650, 1.43, 9.33
18.686, 0.95, 9.32
18.717, 0.91, 9.25
18.753, 0.88, 9.11
18.785, 0.83, 8.94
18.817, 0.92, 8.71
18.852, 1.06, 8.42
18.886, 1.11, 8.08
18.919, 0.93, 7.71
18.953, 0.52, 7.30
18.988, 0.63, 6.25
19.024, 1.46, 5.68
19.054, 3.15, 5.20
19.089, 5.76, 4.63
19.121, 6.81, 4.11
19.156, 7.73, 3.55
19.183, 8.84, 3.14
19.221, 9.55, 2.58
19.241, 9.78, 2.31
19.291, 9.71, 1.68
19.323, 9.55, 1.04
19.358, 9.41, 0.56
19.382, 9.26, 0.39
19.418, 9.08, 0.39
19.452, 8.79, 0.66
19.488, 8.38, 1.23
19.519, 7.85, 1.91
19.553, 7.19, 2.84
19.586, 6.45, 3.85
19.623, 5.27, 5.04
19.654, 3.30, 6.04
19.689, 1.25, 7.09
19.721, 0.94, 7.92
19.752, 0.84, 8.31
19.786, 0.86, 8.64
19.821, 1.00, 8.91
19.857, 0.87, 9.13
19.888, 0.93, 9.25
19.922, 0.68, 12.78
19.957, 0.52, 9.38
19.985, 0.89, 9.59
20.019, 2.05, 9.74
20.058, 3.91, 9.78
20.092, 6.40, 9.69
20.121, 7.53, 9.53
20.153, 8.77, 9.27
20.186, 9.47, 8.90
20.219, 9.46, 8.45
