経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.019, 9.57, 675.00, 666.59, 10.14, 90.01
0.097, 8.98, 675.00, 666.59, 10.14, 90.01
0.118, 8.12, 675.00, 666.59, 10.14, 90.01
0.147, 6.98, 675.00, 666.59, 10.14, 90.01
0.180, 5.58, 675.00, 666.59, 10.14, 90.01
0.215, 4.12, 675.00, 666.59, 10.14, 90.01
0.265, 2.54, 675.00, 666.59, 10.14, 90.01
0.284, 1.43, 675.00, 666.59, 10.14, 90.01
0.328, 0.63, 675.00, 666.59, 10.14, 90.01
0.364, 0.47, 675.00, 666.59, 10.14, 90.01
0.381, 0.99, 675.00, 666.59, 10.14, 90.01
0.424, 2.01, 675.00, 666.59, 10.14, 90.01
0.449, 3.50, 675.00, 666.59, 10.14, 90.01
0.480, 5.01, 675.00, 666.59, 10.14, 90.01
0.525, 6.36, 675.00, 666.59, 10.14, 90.01
0.553, 7.30, 675.00, 666.59, 10.14, 90.01
0.580, 7.74, 675.00, 666.59, 10.14, 90.01
0.630, 7.84, 675.00, 666.59, 10.14, 90.01
0.659, 8.07, 675.00, 666.59, 10.14, 90.01
0.685, 8.26, 675.00, 666.59, 10.14, 90.01
0.717, 8.53, 675.00, 666.59, 10.14, 90.01
0.749, 7.59, 675.00, 666.59, 10.32, 90.01
0.792, 6.52, 675.00, 666.59, 10.32, 90.01
0.821, 5.18, 675.00, 666.59, 10.32, 90.01
0.852, 3.74, 675.00, 666.59, 10.32, 90.01
0.882, 2.27, 675.00, 666.59, 10.32, 90.01
0.919, 1.49, 675.00, 666.59, 10.32, 90.01
0.949, 0.75, 675.00, 666.59, 10.32, 90.01
0.983, 0.58, 675.00, 666.59, 10.32, 90.01
1.023, 1.08, 675.00, 666.59, 10.32, 90.01
1.049, 2.09, 675.00, 666.59, 10.32, 90.01
1.086, 3.40, 675.00, 666.59, 10.32, 90.01
1.117, 4.86, 675.00, 666.59, 10.32, 90.01
1.150, 6.12, 675.00, 666.59, 10.32, 90.01
1.180, 7.06, 675.00, 666.59, 10.32, 90.01
1.218, 7.64, 675.00, 666.59, 10.32, 90.01
1.249, 8.01, 675.00, 666.59, 10.32, 90.01
1.284, 8.57, 675.00, 666.59, 10.32, 90.01
1.325, 9.02, 675.00, 666.59, 10.32, 90.01
1.351, 8.99, 602.00, 634.30, 10.09, 94.59
1.383, 8.22, 602.00, 634.30, 10.09, 94.59
1.422, 7.06, 602.00, 634.30, 10.09, 94.59
1.460, 5.62, 602.00, 634.30, 10.09, 94.59
1.483, 3.97, 602.00, 634.30, 10.09, 94.59
1.518, 2.44, 602.00, 634.30, 10.09, 94.59
1.559, 1.63, 602.00, 634.30, 10.09, 94.59
1.590, 0.79, 602.00, 634.30, 10.09, 94.59
1.626, 0.59, 602.00, 634.30, 10.09, 94.59
1.658, 1.16, 602.00, 634.30, 10.09, 94.59
1.685, 2.28, 602.00, 634.30, 10.09, 94.59
1.726, 3.80, 602.00, 634.30, 10.09, 94.59
1.758, 5.34, 602.00, 634.30, 10.09, 94.59
1.783, 6.59, 602.00, 634.30, 10.09, 94.59
1.825, 7.50, 602.00, 634.30, 10.09, 94.59
1.851, 8.03, 602.00, 634.30, 10.09, 94.59
1.878, 8.42, 602.00, 634.30, 10.09, 94.59
1.918, 8.69, 602.00, 634.30, 10.09, 94.59
1.957, 9.02, 602.00, 634.30, 10.09, 94.59
2.003, 8.57, 653.00, 643.65, 9.97, 93.22
2.027, 7.52, 653.00, 643.65, 9.97, 93.22
2.060, 6.15, 653.00, 643.65, 9.97, 93.22
2.093, 4.59, 653.00, 643.65, 9.97, 93.22
2.127, 2.98, 653.00, 643.65, 9.97, 93.22
2.152, 1.91, 653.00, 643.65, 9.97, 93.22
2.185, 0.95, 653.00, 643.65, 9.97, 93.22
2.224, 0.75, 653.00, 643.65, 9.97, 93.22
2.252, 1.43, 653.00, 643.65, 9.97, 93.22
2.299, 2.94, 653.00, 643.65, 9.97, 93.22
