経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.010, 0.56, 840.00, 823.71, 15.45, 72.84
0.059, 1.38, 840.00, 823.71, 15.45, 72.84
0.087, 3.05, 840.00, 823.71, 15.45, 72.84
0.119, 5.44, 840.00, 823.71, 15.45, 72.84
0.144, 7.07, 840.00, 823.71, 15.45, 72.84
0.183, 8.20, 840.00, 823.71, 15.45, 72.84
0.222, 9.16, 840.00, 823.71, 15.45, 72.84
0.243, 9.38, 840.00, 823.71, 15.45, 72.84
0.275, 8.93, 828.00, 825.85, 15.51, 72.65
0.325, 8.11, 828.00, 825.85, 15.51, 72.65
0.353, 7.21, 828.00, 825.85, 15.51, 72.65
0.382, 6.43, 828.00, 825.85, 15.51, 72.65
0.407, 5.81, 828.00, 825.85, 15.51, 72.65
0.454, 5.29, 828.00, 825.85, 15.51, 72.65
0.484, 4.78, 828.00, 825.85, 15.51, 72.65
0.518, 4.21, 828.00, 825.85, 15.51, 72.65
0.552, 3.55, 828.00, 825.85, 15.51, 72.65
0.580, 2.82, 828.00, 825.85, 15.51, 72.65
0.619, 1.78, 828.00, 825.85, 15.51, 72.65
0.651, 1.08, 828.00, 825.85, 15.51, 72.65
0.683, 0.91, 828.00, 825.85, 15.51, 72.65
0.719, 0.78, 828.00, 825.85, 15.51, 72.65
0.747, 0.60, 828.00, 825.85, 15.51, 72.65
0.786, 0.33, 828.00, 825.85, 15.51, 72.65
0.815, 0.45, 828.00, 825.85, 15.51, 72.65
0.840, 1.16, 828.00, 825.85, 15.51, 72.65
0.884, 2.72, 828.00, 825.85, 15.51, 72.65
0.919, 5.25, 828.00, 825.85, 15.51, 72.65
0.951, 6.80, 828.00, 825.85, 15.51, 72.65
0.980, 7.79, 828.00, 825.85, 15.51, 72.65
1.018, 9.00, 828.00, 825.85, 15.51, 72.65
1.052, 9.56, 828.00, 825.85, 15.51, 72.65
1.084, 9.44, 810.00, 817.93, 15.38, 73.36
1.121, 8.88, 810.00, 817.93, 15.38, 73.36
1.155, 8.16, 810.00, 817.93, 15.38, 73.36
1.187, 7.49, 810.00, 817.93, 15.38, 73.36
1.214, 6.97, 810.00, 817.93, 15.38, 73.36
1.251, 6.54, 810.00, 817.93, 15.38, 73.36
1.279, 6.12, 810.00, 817.93, 15.38, 73.36
1.319, 5.67, 810.00, 817.93, 15.38, 73.36
1.347, 5.15, 810.00, 817.93, 15.38, 73.36
1.392, 4.54, 810.00, 817.93, 15.38, 73.36
1.425, 3.79, 810.00, 817.93, 15.38, 73.36
1.450, 2.36, 810.00, 817.93, 15.38, 73.36
1.486, 0.98, 810.00, 817.93, 15.38, 73.36
1.519, 0.91, 810.00, 817.93, 15.38, 73.36
1.552, 0.64, 810.00, 817.93, 15.38, 73.36
1.584, 0.42, 810.00, 817.93, 15.38, 73.36
1.616, 0.73, 810.00, 817.93, 15.38, 73.36
1.653, 1.72, 810.00, 817.93, 15.38, 73.36
1.681, 3.64, 810.00, 817.93, 15.38, 73.36
1.724, 6.13, 810.00, 817.93, 15.38, 73.36
1.755, 7.08, 810.00, 817.93, 15.38, 73.36
1.786, 8.10, 810.00, 817.93, 15.38, 73.36
1.818, 9.18, 810.00, 817.93, 15.38, 73.36
1.845, 9.62, 810.00, 817.93, 15.38, 73.36
1.889, 9.51, 804.00, 810.96, 15.39, 73.99
1.923, 9.08, 804.00, 810.96, 15.39, 73.99
1.955, 8.58, 804.00, 810.96, 15.39, 73.99
1.982, 8.18, 804.00, 810.96, 15.39, 73.99
2.017, 7.93, 804.00, 810.96, 15.39, 73.99
2.046, 7.77, 804.00, 810.96, 15.39, 73.99
2.089, 7.65, 804.00, 810.96, 15.39, 73.99
2.121, 7.50, 804.00, 810.96, 15.39, 73.99
2.153, 7.25, 804.00, 810.96, 15.39, 73.99
2.186, 6.90, 804.00, 810.96, 15.39, 73.99
2.212, 6.26, 804.00, 810.96, 15.39, 73.99
2.252, 5.06, 804.00, 810.96, 15.39, 73.99
2.290, 2.94, 804.00, 810.96, 15.39, 73.99
2.327, 0.77, 804.00, 810.96, 15.39, 73.99
2.355, 1.18, 804.00, 810.96, 15.39, 73.99
2.389, 2.74, 804.00, 810.96, 15.39, 73.99
2.419, 5.02, 804.00, 810.96, 15.39, 73.99
2.459, 6.16, 804.00, 810.96, 15.39, 73.99
2.489, 7.09, 804.00, 810.96, 15.39, 73.99
2.522, 8.13, 804.00, 810.96, 15.39, 73.99
2.553, 9.15, 804.00, 810.96, 15.39, 73.99
2.587, 9.51, 804.00, 810.96, 15.39, 73.99
2.620, 9.28, 732.00, 771.48, 15.39, 77.77
2.654, 8.73, 732.00, 771.48, 15.39, 77.77
2.688, 8.13, 732.00, 771.48, 15.39, 77.77
2.726, 7.67, 732.00, 771.48, 15.39, 77.77
2.752, 7.32, 732.00, 771.48, 15.39, 77.77
2.790, 7.02, 732.00, 771.48, 15.39, 77.77
2.822, 6.71, 732.00, 771.48, 15.39, 77.77
2.855, 6.34, 732.00, 771.48, 15.39, 77.77
2.888, 5.86, 732.00, 771.48, 15.39, 77.77
2.927, 5.31, 732.00, 771.48, 15.39, 77.77
2.960, 4.50, 732.00, 771.48, 15.39, 77.77
2.987, 2.85, 732.00, 771.48, 15.39, 77.77
3.024, 1.23, 732.00, 771.48, 15.39, 77.77
3.055, 0.93, 732.00, 771.48, 15.39, 77.77
3.095, 0.64, 732.00, 771.48, 15.39, 77.77
3.123, 1.09, 732.00, 771.48, 15.39, 77.77
3.157, 2.46, 732.00, 771.48, 15.39, 77.77
3.190, 4.88, 732.00, 771.48, 15.39, 77.77
3.226, 6.20, 732.00, 771.48, 15.39, 77.77
3.262, 7.07, 732.00, 771.48, 15.39, 77.77
3.302, 8.07, 732.00, 771.48, 15.39, 77.77
3.322, 9.17, 732.00, 771.48, 15.39, 77.77
3.354, 9.67, 732.00, 771.48, 15.39, 77.77
