0.118652	0.132324	0.0	0.0
0.118652	0.132324	0.0	0.0
0.118164	0.131836	0.0	0.0
0.118652	0.132324	0.0	0.0
0.119141	0.131836	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118652	0.131348	0.0	0.0
0.119141	0.131836	0.0	0.0
0.118652	0.131348	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118652	0.132324	0.0	0.0
0.119141	0.132324	0.0	0.0
0.118652	0.131836	0.0	0.0
0.119141	0.132324	0.0	0.0
0.119141	0.131836	0.0	0.0
0.119141	0.131836	0.0	0.0
0.119629	0.131836	0.0	0.0
0.118652	0.132324	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118652	0.132324	0.0	0.0
0.118652	0.131836	0.0	0.0
0.119141	0.131836	0.0	0.0
0.118652	0.132813	0.0	0.0
0.119141	0.132324	0.0	0.0
0.119141	0.132324	0.0	0.0
0.118652	0.132324	0.0	0.0
0.119141	0.132324	0.0	0.0
0.120117	0.132324	0.0	0.0
0.119141	0.132813	0.0	0.0
0.119629	0.132813	0.0	0.0
0.118652	0.132324	0.0	0.0
0.119141	0.132813	0.0	0.0
0.119141	0.132813	0.0	0.0
0.119141	0.132813	0.0	0.0
0.118164	0.131836	0.0	0.0
0.118652	0.132813	0.0	0.0
0.118652	0.132324	0.0	0.0
0.118652	0.132324	0.0	0.0
0.119141	0.132324	0.0	0.0
0.119141	0.132813	0.0	0.0
0.118652	0.132324	0.0	0.0
0.118652	0.132813	0.0	0.0
0.119141	0.132324	0.0	0.0
0.119141	0.132324	0.0	0.0
0.118652	0.132324	0.0	0.0
0.119141	0.132324	0.0	0.0
0.119629	0.132324	0.0	0.0
0.118652	0.132324	0.0	0.0
0.118164	0.132324	0.0	0.0
0.119141	0.131836	0.0	0.0
0.118652	0.132324	0.0	0.0
0.118164	0.131836	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118164	0.131836	0.0	0.0
0.118652	0.132324	0.0	0.0
0.118652	0.131836	0.0	0.0
0.118652	0.132324	0.0	0.0
0.118652	0.132324	0.0	0.0
0.119141	0.132324	0.0	0.0
0.118652	0.132324	0.0	0.0
0.118652	0.132324	0.0	0.0
0.119141	0.132324	0.0	0.0
0.118652	0.132324	0.0	0.0
0.117676	0.132324	0.0	0.0
0.118652	0.132324	0.0	0.0
0.119141	0.132324	0.0	0.0
0.119141	0.132324	0.0	0.0
0.119629	0.132324	0.0	0.0
0.118652	0.131836	0.0	0.0
0.119141	0.132324	0.0	0.0
0.119141	0.132813	0.0	0.0
0.119629	0.132324	0.0	0.0
0.119141	0.132813	0.0	0.0
0.119141	0.132813	0.0	0.0
0.118652	0.132324	0.0	0.0
0.120117	0.132813	0.0	0.0
0.119141	0.133301	0.0	0.0
0.119629	0.133301	0.0	0.0
0.119629	0.133301	0.0	0.0
0.119141	0.132813	0.0	0.0
0.118652	0.133301	0.0	0.0
0.119141	0.132813	0.0	0.0
0.119629	0.133301	0.0	0.0
0.119141	0.133301	0.0	0.0
0.119141	0.133301	0.0	0.0
0.119141	0.132813	0.0	0.0
0.119629	0.132813	0.0	0.0
0.119629	0.133789	0.0	0.0
0.119629	0.133789	0.0	0.0
0.119629	0.133789	0.0	0.0
0.119141	0.133789	0.0	0.0
0.119629	0.133789	0.0	0.0
0.120117	0.133301	0.0	0.0
0.120605	0.133301	0.0	0.0
0.119141	0.133789	0.0	0.0
0.119629	0.133789	0.0	0.0
0.119141	0.133301	0.0	0.0
0.119629	0.133301	0.0	0.0
0.119141	0.133789	0.0	0.0
0.119141	0.133789	0.0	0.0
0.119141	0.132813	0.0	0.0
0.119141	0.133301	0.0	0.0
0.119141	0.134277	0.0	0.0
0.120117	0.133301	0.0	0.0
0.119629	0.133789	0.0	0.0
0.120117	0.134277	0.0	0.0
0.120117	0.134277	0.0	0.0
0.119629	0.133789	0.0	0.0
0.120605	0.133789	0.0	0.0
0.120605	0.134277	0.0	0.0
0.120117	0.133789	0.0	0.0
0.119629	0.133789	0.0	0.0
0.119629	0.134277	0.0	0.0
0.119629	0.134277	0.0	0.0
0.120117	0.134277	0.0	0.0
0.119629	0.133789	0.0	0.0
0.120605	0.133301	0.0	0.0
0.119629	0.134277	0.0	0.0
