経過時間_秒, Green, SinWave
23.434, 9.27, 9.76
23.467, 8.72, 6.25
23.504, 7.99, 2.70
23.534, 7.16, 1.53
23.567, 6.22, 0.81
23.600, 5.23, 0.45
23.633, 4.15, 0.48
23.659, 2.56, 0.78
23.706, 0.77, 1.87
23.734, 0.67, 2.80
23.765, 1.33, 3.99
23.801, 2.68, 5.46
23.827, 4.56, 6.52
23.866, 6.66, 7.94
23.900, 7.83, 9.07
23.940, 9.02, 9.79
23.968, 9.69, 9.68
24.000, 9.80, 8.96
24.034, 9.44, 7.60
24.058, 8.75, 6.39
24.100, 7.74, 8.12
24.135, 6.47, 9.35
24.160, 5.07, 9.73
24.200, 3.51, 9.74
24.227, 2.48, 9.33
24.260, 2.22, 8.42
24.300, 1.99, 6.86
24.328, 1.82, 5.59
24.368, 1.66, 3.76
24.400, 1.34, 2.45
24.434, 0.80, 1.54
24.467, 0.31, 1.00
24.500, 0.17, 0.70
24.528, 0.36, 0.65
24.567, 0.81, 0.90
24.595, 1.47, 1.29
24.632, 2.13, 2.06
24.660, 2.73, 2.79
24.701, 3.17, 4.04
24.729, 3.41, 4.97
24.767, 3.46, 6.23
24.801, 3.30, 7.30
24.834, 2.99, 8.21
24.868, 2.41, 4.55
24.894, 2.01, 0.90
24.933, 2.38, 0.45
24.960, 2.17, 0.27
25.003, 1.86, 0.16
25.036, 1.56, 0.23
25.066, 1.39, 0.40
25.100, 1.28, 0.71
25.146, 1.11, 1.28
25.165, 0.86, 1.54
25.205, 0.46, 2.10
25.237, 0.44, 2.54
25.268, 0.86, 2.90
25.301, 1.80, 3.27
25.341, 3.22, 3.46
25.369, 5.09, 3.38
25.401, 7.20, 3.09
25.435, 7.97, 2.59
25.470, 8.50, 1.95
25.502, 8.89, 1.34
25.535, 9.26, 0.78
25.572, 9.61, 0.40
25.603, 9.78, 0.23
25.637, 9.91, 0.16
25.666, 9.93, 0.22
25.705, 9.86, 0.45
25.738, 9.68, 0.77
25.769, 9.45, -1.44
25.802, 9.18, 6.14
25.833, 8.85, 4.99
25.869, 8.42, 3.68
25.908, 7.78, 2.40
25.935, 6.77, 1.64
25.969, 5.08, 0.87
26.000, 2.30, 0.50
26.036, 0.71, 0.47
26.068, 1.34, 0.82
26.100, 2.97, 1.50
26.137, 5.39, 2.63
26.168, 6.40, 3.77
26.202, 7.48, 5.14
26.237, 8.53, 6.55
26.268, 9.25, 7.70
26.301, 9.70, 8.71
26.339, 9.79, 9.49
26.367, 9.64, 9.82
26.401, 9.28, 9.93
26.438, 8.73, 25.22
26.473, 8.07, 7.03
26.505, 7.25, 7.81
26.536, 6.34, 8.48
26.572, 5.30, 9.31
26.604, 4.23, 9.79
26.636, 3.07, 9.94
26.668, 1.76, 9.76
26.704, 1.64, 9.16
26.737, 1.48, 8.30
26.769, 1.04, 7.24
26.804, 0.48, 5.93
26.840, 0.31, 4.52
26.870, 0.56, 3.40
26.908, 1.19, 2.17
26.940, 2.10, 1.57
26.975, 3.20, 1.10
27.004, 4.26, 0.84
27.038, 5.20, 0.71
27.071, 5.98, 0.77
27.106, 6.67, 1.01
27.148, 7.41, 1.55
27.169, 8.01, 1.92
27.202, 8.49, 2.57
27.239, 7.59, 3.44
27.273, 6.45, 4.32
27.305, 5.11, 5.01
27.338, 3.62, 0.52
27.378, 2.41, 0.31
27.410, 2.10, 0.42
27.438, 1.91, 0.73
27.472, 1.63, 1.34
27.503, 1.24, 2.08
27.540, 0.64, 3.14
27.571, 0.27, 4.11
27.607, 0.25, 5.26
27.637, 0.54, 6.17
27.677, 1.01, 7.22
27.710, 1.52, 8.11
27.737, 1.98, 8.46
27.770, 2.32, 8.35
27.805, 2.42, 7.59
27.843, 2.37, 6.18
27.871, 2.16, 4.90
27.907, 1.83, -1.84
27.940, 1.47, 4.52
27.972, 1.88, 5.40
28.010, 2.23, 6.38
28.041, 2.29, 7.09
28.072, 2.13, 7.73
28.123, 1.86, 8.39
28.138, 1.48, 8.47
28.176, 0.72, 8.42
28.216, 0.38, 7.98
28.243, 0.54, 7.49
28.273, 1.20, 6.78
28.306, 2.22, 5.85
28.343, 3.47, 4.70
28.384, 4.66, 3.39
28.411, 5.76, 2.57
28.439, 6.78, 1.81
28.475, 7.65, 1.06
28.517, 8.48, 0.50
28.542, 9.07, 0.31
28.575, 9.20, 0.23
28.609, 8.50, 0.37
28.639, 7.62, 0.67
28.678, 6.56, 0.95
28.713, 5.27, 1.65
28.746, 3.84, 2.48
28.772, 2.34, 3.20
28.809, 1.73, 4.30
28.852, 0.86, 5.58
28.883, 0.67, 6.44
28.909, 1.37, 7.07
28.952, 2.93, 7.90
28.973, 5.29, 8.18
29.009, 6.32, 8.46
29.044, 7.31, 8.47
29.074, 8.20, 8.27
29.120, 8.78, 7.62
29.142, 9.15, 7.18
29.176, 9.56, 6.37
29.205, 9.81, 5.58
29.241, 9.86, 4.53
29.273, 9.71, 3.59
29.308, 9.40, 2.60
29.342, 9.00, 6.72
29.374, 8.43, 9.43
29.413, 7.77, 9.88
29.444, 7.05, 9.74
29.477, 6.19, 9.11
29.516, 5.12, 7.83
29.559, 3.76, 5.98
29.593, 2.24, 4.40
29.609, 1.19, 3.69
29.640, 2.53, 2.43
29.680, 4.56, 1.45
29.711, 6.48, 1.00
29.753, 7.57, 0.68
29.788, 8.59, 0.71
29.811, 9.35, 0.87
29.843, 9.74, 1.26
29.884, 9.82, 2.05
29.917, 9.65, 2.86
29.945, 9.27, 3.65
29.978, 8.65, 15.79
30.007, 7.88, 8.93
30.046, 6.93, 6.76
30.083, 5.82, 4.31
30.119, 4.58, 2.40
30.145, 3.22, 1.91
30.179, 2.17, 1.45
30.211, 1.71, 1.23
30.239, 1.11, 1.20
30.275, 0.47, 1.40
30.318, 0.21, 1.97
30.342, 0.34, 2.43
30.379, 0.82, 3.30
30.418, 1.43, 4.37
30.450, 2.03, 5.31
30.485, 2.41, 6.36
30.511, 2.58, 7.11
30.545, 2.41, 8.02
30.584, 2.03, 9.14
30.619, 1.47, 9.38
30.644, 1.66, 7.88
30.685, 1.84, 6.37
30.717, 2.02, 4.86
30.743, 2.14, 3.58
30.789, 2.32, 1.57
30.818, 1.92, 0.87
30.851, 1.62, 0.37
30.885, 1.45, 0.19
30.917, 1.31, 0.35
30.945, 1.00, 0.73
30.977, 0.52, 1.42
31.018, 0.20, 2.62
31.059, 0.08, 4.04
31.077, 0.17, 4.69
31.126, 0.39, 6.37
31.151, 0.69, 7.12
31.177, 0.95, 7.89
31.210, 1.09, 8.54
31.245, 1.01, 8.57
31.278, 0.76, 7.96
31.320, 0.91, -3.25
31.346, 1.08, 1.94
31.384, 1.26, 1.60
31.417, 1.46, 1.26
31.445, 1.51, 0.97
31.488, 1.70, 0.56
31.518, 1.79, 0.32
31.555, 1.70, 0.12
31.584, 1.58, 0.07
31.619, 1.47, 0.16
31.650, 1.31, 0.35
31.679, 0.94, 0.61
31.712, 0.50, 0.97
31.751, 0.28, 1.42
31.783, 0.12, 1.78
31.819, 0.10, 2.09
31.853, 0.14, 2.26
31.885, 0.17, 2.33
31.918, 0.35, 2.30
31.943, 0.50, 2.21
31.985, 0.60, 1.95
32.019, 0.73, 1.65
32.052, 0.90, 1.31
32.083, 1.06, 0.99
32.118, 1.23, 0.65
32.152, 1.25, 0.37
32.184, 1.27, 0.17
32.214, 1.32, 0.08
32.256, 1.29, 0.14
32.287, 1.19, 0.32
32.320, 1.14, -1.18
32.354, 0.82, 0.33
32.385, 0.48, 0.19
32.420, 0.25, 0.10
32.452, 0.34, 0.13
32.484, 0.70, 0.25
32.519, 1.34, 0.48
32.553, 2.10, 0.75
32.585, 2.91, 1.02
32.625, 3.68, 1.28
32.653, 4.39, 1.37
32.686, 5.06, 1.44
32.720, 5.74, 1.47
32.750, 6.50, 1.47
32.785, 7.03, 1.43
32.818, 7.35, 1.35
32.851, 5.83, 1.24
32.886, 3.96, 1.10
32.918, 2.96, 0.59
32.956, 2.58, 0.38
32.987, 2.06, 0.24
33.018, 1.89, 0.15
33.053, 1.50, 0.10
33.089, 0.91, 0.12
33.132, 0.38, 0.24
33.151, 0.20, 0.31
33.184, 0.31, 0.48
33.218, 0.65, 0.68
33.252, 1.01, 0.89
33.287, 1.33, 1.09
