経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.033, 6.55, 428.00, 214.00, 34.20, 280.37
0.076, 5.68, 428.00, 214.00, 34.20, 280.37
0.096, 4.75, 428.00, 214.00, 34.20, 280.37
0.132, 3.39, 428.00, 214.00, 34.20, 280.37
0.168, 1.20, 428.00, 214.00, 34.20, 280.37
0.204, 1.02, 428.00, 214.00, 34.20, 280.37
0.233, 0.95, 428.00, 214.00, 34.20, 280.37
0.266, 0.91, 428.00, 214.00, 34.20, 280.37
0.303, 0.84, 428.00, 214.00, 34.20, 280.37
0.327, 0.75, 428.00, 214.00, 34.20, 280.37
0.371, 0.65, 428.00, 214.00, 34.20, 280.37
0.404, 0.54, 428.00, 214.00, 34.20, 280.37
0.439, 0.38, 428.00, 214.00, 34.20, 280.37
0.467, 0.72, 428.00, 214.00, 34.20, 280.37
0.494, 1.74, 428.00, 214.00, 34.20, 280.37
0.528, 3.52, 428.00, 214.00, 34.20, 280.37
0.562, 6.03, 428.00, 214.00, 34.20, 280.37
0.593, 6.95, 428.00, 214.00, 34.20, 280.37
0.636, 7.86, 428.00, 214.00, 34.20, 280.37
0.664, 8.86, 428.00, 214.00, 34.20, 280.37
0.697, 9.56, 428.00, 214.00, 34.20, 280.37
0.737, 9.76, 428.00, 214.00, 34.20, 280.37
0.771, 9.66, 428.00, 214.00, 34.20, 280.37
0.798, 9.47, 428.00, 214.00, 34.20, 280.37
0.836, 9.32, 428.00, 214.00, 34.20, 280.37
0.866, 9.20, 428.00, 214.00, 34.20, 280.37
0.898, 9.03, 428.00, 214.00, 34.20, 280.37
0.934, 8.75, 428.00, 214.00, 34.20, 280.37
0.962, 8.30, 428.00, 214.00, 34.20, 280.37
1.002, 7.70, 428.00, 214.00, 34.20, 280.37
1.034, 6.97, 428.00, 214.00, 34.20, 280.37
1.068, 6.05, 428.00, 214.00, 34.20, 280.37
1.097, 4.63, 428.00, 214.00, 34.20, 280.37
1.137, 2.33, 428.00, 214.00, 34.20, 280.37
1.167, 1.02, 428.00, 214.00, 34.20, 280.37
1.196, 0.90, 428.00, 214.00, 34.20, 280.37
1.236, 0.87, 428.00, 214.00, 34.20, 280.37
1.265, 0.83, 428.00, 214.00, 34.20, 280.37
1.302, 0.77, 428.00, 214.00, 34.20, 280.37
1.336, 0.74, 428.00, 214.00, 34.20, 280.37
1.372, 0.76, 428.00, 214.00, 34.20, 280.37
1.404, 0.69, 428.00, 214.00, 34.20, 280.37
1.433, 0.44, 428.00, 214.00, 34.20, 280.37
1.468, 0.64, 428.00, 214.00, 34.20, 280.37
1.499, 1.47, 428.00, 214.00, 34.20, 280.37
1.534, 3.04, 428.00, 214.00, 34.20, 280.37
1.570, 5.43, 428.00, 214.00, 34.20, 280.37
1.593, 6.86, 428.00, 214.00, 34.20, 280.37
1.639, 7.79, 428.00, 214.00, 34.20, 280.37
1.663, 8.91, 428.00, 214.00, 34.20, 280.37
1.702, 9.55, 428.00, 214.00, 34.20, 280.37
1.729, 9.63, 428.00, 214.00, 34.20, 280.37
1.769, 9.37, 428.00, 214.00, 34.21, 280.37
1.807, 9.00, 428.00, 214.00, 34.21, 280.37
1.838, 8.70, 428.00, 214.00, 34.21, 280.37
1.871, 8.44, 428.00, 214.00, 34.21, 280.37
1.906, 8.21, 428.00, 214.00, 34.21, 280.37
1.929, 7.92, 428.00, 214.00, 34.21, 280.37
1.974, 7.53, 428.00, 214.00, 34.21, 280.37
2.009, 7.03, 428.00, 214.00, 34.21, 280.37
2.036, 6.42, 428.00, 214.00, 34.21, 280.37
2.071, 5.62, 428.00, 214.00, 34.21, 280.37
2.106, 4.27, 428.00, 214.00, 34.21, 280.37
2.137, 2.02, 428.00, 214.00, 34.21, 280.37
2.169, 1.04, 428.00, 214.00, 34.21, 280.37
2.196, 0.93, 428.00, 214.00, 34.21, 280.37
2.238, 0.84, 428.00, 214.00, 34.21, 280.37
2.272, 0.88, 428.00, 214.00, 34.21, 280.37
2.306, 0.86, 428.00, 214.00, 34.21, 280.37
2.337, 0.86, 428.00, 214.00, 34.21, 280.37
2.368, 0.91, 428.00, 214.00, 34.21, 280.37
2.404, 0.85, 428.00, 214.00, 34.21, 280.37
2.437, 0.44, 428.00, 214.00, 34.21, 280.37
2.472, 0.41, 428.00, 214.00, 34.21, 280.37
2.501, 1.04, 428.00, 214.00, 34.21, 280.37
2.535, 2.44, 428.00, 214.00, 34.21, 280.37
2.569, 4.67, 428.00, 214.00, 34.21, 280.37
2.600, 6.56, 428.00, 214.00, 34.21, 280.37
2.640, 7.48, 428.00, 214.00, 34.21, 280.37
2.674, 8.58, 428.00, 214.00, 34.21, 280.37
2.694, 9.40, 428.00, 214.00, 34.21, 280.37
2.739, 9.63, 428.00, 214.00, 34.21, 280.37
2.774, 9.44, 428.00, 214.00, 27.08, 280.37
2.805, 9.10, 428.00, 214.00, 27.08, 280.37
2.835, 8.79, 428.00, 214.00, 27.08, 280.37
2.872, 8.55, 428.00, 214.00, 27.08, 280.37
2.907, 8.34, 428.00, 214.00, 27.08, 280.37
2.943, 8.09, 428.00, 214.00, 27.08, 280.37
2.968, 7.75, 428.00, 214.00, 27.08, 280.37
3.001, 7.29, 428.00, 214.00, 27.08, 280.37
3.039, 6.72, 428.00, 214.00, 27.08, 280.37
