経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.032, 0.81, 907.00, 906.32, 14.50, 66.20
0.088, 1.68, 907.00, 906.32, 14.50, 66.20
0.104, 3.49, 907.00, 906.32, 14.50, 66.20
0.129, 5.82, 907.00, 906.32, 14.50, 66.20
0.166, 6.71, 907.00, 906.32, 14.50, 66.20
0.195, 7.69, 907.00, 906.32, 14.50, 66.20
0.233, 8.67, 907.00, 906.32, 14.50, 66.20
0.263, 9.36, 907.00, 906.32, 14.50, 66.20
0.301, 9.79, 907.00, 906.32, 14.50, 66.20
0.325, 9.89, 907.00, 906.32, 14.50, 66.20
0.361, 9.95, 907.00, 906.32, 14.50, 66.20
0.398, 9.94, 932.00, 919.16, 14.39, 65.28
0.431, 9.90, 932.00, 919.16, 14.39, 65.28
0.463, 9.72, 932.00, 919.16, 14.39, 65.28
0.497, 9.39, 932.00, 919.16, 14.39, 65.28
0.528, 8.89, 932.00, 919.16, 14.39, 65.28
0.565, 8.22, 932.00, 919.16, 14.39, 65.28
0.600, 7.47, 932.00, 919.16, 14.39, 65.28
0.627, 6.57, 932.00, 919.16, 14.39, 65.28
0.674, 5.25, 932.00, 919.16, 14.39, 65.28
0.710, 3.16, 932.00, 919.16, 14.39, 65.28
0.735, 1.64, 932.00, 919.16, 14.39, 65.28
0.759, 1.49, 932.00, 919.16, 14.39, 65.28
0.796, 1.46, 932.00, 919.16, 14.39, 65.28
0.832, 1.43, 932.00, 919.16, 14.39, 65.28
0.865, 1.28, 932.00, 919.16, 14.39, 65.28
0.900, 0.87, 932.00, 919.16, 14.39, 65.28
0.934, 0.49, 932.00, 919.16, 14.39, 65.28
0.963, 0.61, 932.00, 919.16, 14.39, 65.28
1.001, 1.36, 932.00, 919.16, 14.39, 65.28
1.034, 2.69, 932.00, 919.16, 14.39, 65.28
1.068, 4.45, 932.00, 919.16, 14.39, 65.28
1.099, 6.57, 932.00, 919.16, 14.39, 65.28
1.129, 8.01, 932.00, 919.16, 14.39, 65.28
1.168, 9.02, 932.00, 919.16, 14.39, 65.28
1.202, 9.66, 932.00, 919.16, 14.39, 65.28
1.231, 9.94, 932.00, 919.16, 14.39, 65.28
1.264, 9.99, 932.00, 919.16, 14.39, 65.28
1.303, 9.89, 905.00, 912.08, 14.41, 65.78
1.331, 9.85, 905.00, 912.08, 14.41, 65.78
1.366, 9.87, 905.00, 912.08, 14.41, 65.78
1.401, 9.88, 905.00, 912.08, 14.41, 65.78
1.439, 9.75, 905.00, 912.08, 14.41, 65.78
1.464, 9.42, 905.00, 912.08, 14.41, 65.78
1.498, 8.84, 905.00, 912.08, 14.41, 65.78
1.533, 8.05, 905.00, 912.08, 14.41, 65.78
1.565, 6.96, 905.00, 912.08, 14.41, 65.78
1.606, 5.26, 905.00, 912.08, 14.41, 65.78
1.642, 2.45, 905.00, 912.08, 14.41, 65.78
1.668, 2.03, 905.00, 912.08, 14.41, 65.78
1.697, 1.64, 905.00, 912.08, 14.41, 65.78
1.729, 1.41, 905.00, 912.08, 14.41, 65.78
1.766, 1.22, 905.00, 912.08, 14.41, 65.78
1.795, 1.06, 905.00, 912.08, 14.41, 65.78
1.831, 0.86, 905.00, 912.08, 14.41, 65.78
1.865, 0.42, 905.00, 912.08, 14.41, 65.78
1.909, 0.25, 905.00, 912.08, 14.41, 65.78
1.930, 0.48, 905.00, 912.08, 14.41, 65.78
1.965, 1.11, 905.00, 912.08, 14.41, 65.78
2.009, 2.02, 905.00, 912.08, 14.41, 65.78
2.033, 3.13, 905.00, 912.08, 14.41, 65.78
2.064, 4.22, 905.00, 912.08, 14.41, 65.78
2.100, 5.24, 905.00, 912.08, 14.41, 65.78
