経過時間_秒, Green, IBI, Smoothed_IBI, bpmSD, Smoothed_BPM
0.003, 2.19, 868.00, 824.84, 6.68, 72.74
0.058, 1.94, 868.00, 824.84, 6.68, 72.74
0.081, 1.29, 868.00, 824.84, 6.68, 72.74
0.105, 0.95, 868.00, 824.84, 6.68, 72.74
0.132, 0.83, 868.00, 824.84, 6.68, 72.74
0.166, 0.57, 868.00, 824.84, 6.68, 72.74
0.199, 0.29, 868.00, 824.84, 6.68, 72.74
0.235, 0.27, 868.00, 824.84, 6.68, 72.74
0.265, 0.47, 868.00, 824.84, 6.68, 72.74
0.300, 0.86, 868.00, 824.84, 6.68, 72.74
0.333, 1.26, 868.00, 824.84, 6.68, 72.74
0.366, 1.60, 868.00, 824.84, 6.68, 72.74
0.402, 1.80, 868.00, 824.84, 6.68, 72.74
0.433, 1.92, 868.00, 824.84, 6.68, 72.74
0.476, 2.01, 868.00, 824.84, 6.68, 72.74
0.499, 1.97, 765.00, 794.92, 6.65, 75.48
0.533, 1.87, 765.00, 794.92, 6.65, 75.48
0.567, 1.40, 765.00, 794.92, 6.65, 75.48
0.600, 1.21, 765.00, 794.92, 6.65, 75.48
0.633, 0.85, 765.00, 794.92, 6.65, 75.48
0.666, 1.03, 765.00, 794.92, 6.65, 75.48
0.702, 1.43, 765.00, 794.92, 6.65, 75.48
0.732, 2.35, 765.00, 794.92, 6.65, 75.48
0.772, 2.42, 765.00, 794.92, 6.65, 75.48
0.802, 2.66, 765.00, 794.92, 6.65, 75.48
0.835, 2.87, 765.00, 794.92, 6.65, 75.48
0.871, 2.69, 765.00, 794.92, 19.84, 75.48
0.901, 2.32, 765.00, 794.92, 19.84, 75.48
0.933, 1.43, 765.00, 794.92, 19.84, 75.48
0.974, 1.05, 765.00, 794.92, 19.84, 75.48
1.006, 0.45, 765.00, 794.92, 19.84, 75.48
1.037, 0.24, 765.00, 794.92, 19.84, 75.48
1.068, 0.12, 765.00, 794.92, 19.84, 75.48
1.103, 0.28, 765.00, 794.92, 19.84, 75.48
1.138, 0.48, 765.00, 794.92, 19.84, 75.48
1.167, 0.63, 765.00, 794.92, 19.84, 75.48
1.207, 0.68, 765.00, 794.92, 19.84, 75.48
1.237, 0.53, 765.00, 794.92, 27.00, 75.48
1.270, 0.38, 765.00, 794.92, 27.00, 75.48
1.304, 0.27, 765.00, 794.92, 27.00, 75.48
1.336, 0.25, 765.00, 794.92, 27.00, 75.48
1.372, 0.66, 765.00, 794.92, 27.00, 75.48
1.403, 0.63, 765.00, 794.92, 27.00, 75.48
1.439, 1.12, 765.00, 794.92, 27.00, 75.48
1.472, 1.53, 765.00, 794.92, 27.00, 75.48
1.502, 1.62, 765.00, 794.92, 27.00, 75.48
1.539, 2.36, 765.00, 794.92, 27.00, 75.48
1.571, 2.03, 765.00, 794.92, 33.93, 75.48
1.605, 1.62, 765.00, 794.92, 33.93, 75.48
1.637, 1.46, 765.00, 794.92, 33.93, 75.48
1.673, 1.53, 765.00, 794.92, 33.93, 75.48
1.705, 1.55, 765.00, 794.92, 33.93, 75.48
1.733, 0.88, 765.00, 794.92, 33.93, 75.48
1.767, 0.44, 765.00, 794.92, 33.93, 75.48
1.801, 0.24, 765.00, 794.92, 33.93, 75.48
1.838, 0.46, 765.00, 794.92, 33.93, 75.48
1.873, 1.02, 765.00, 794.92, 33.93, 75.48
1.903, 1.84, 765.00, 794.92, 33.93, 75.48
1.937, 3.05, 765.00, 794.92, 33.93, 75.48
1.970, 4.31, 765.00, 794.92, 33.93, 75.48
2.001, 5.84, 765.00, 794.92, 33.93, 75.48
2.038, 7.28, 765.00, 794.92, 33.93, 75.48
2.072, 8.32, 765.00, 794.92, 33.93, 75.48
2.102, 8.69, 765.00, 794.92, 33.93, 75.48
2.135, 9.23, 765.00, 794.92, 33.93, 75.48
2.169, 9.29, 765.00, 794.92, 33.93, 75.48
2.215, 9.62, 765.00, 794.92, 33.93, 75.48
2.240, 9.76, 765.00, 794.92, 33.93, 75.48
2.271, 9.73, 700.00, 747.46, 33.90, 80.27
2.305, 9.37, 700.00, 747.46, 33.90, 80.27
2.342, 8.95, 700.00, 747.46, 33.90, 80.27
2.371, 8.25, 700.00, 747.46, 33.90, 80.27
2.406, 7.43, 700.00, 747.46, 33.90, 80.27
2.441, 6.85, 700.00, 747.46, 33.90, 80.27
2.484, 6.04, 700.00, 747.46, 33.90, 80.27
2.503, 5.07, 700.00, 747.46, 33.90, 80.27
2.536, 3.50, 700.00, 747.46, 33.90, 80.27
2.568, 2.14, 700.00, 747.46, 33.90, 80.27
2.605, 1.75, 700.00, 747.46, 33.90, 80.27
2.643, 2.53, 700.00, 747.46, 33.90, 80.27
2.670, 4.30, 700.00, 747.46, 33.90, 80.27
2.704, 6.18, 700.00, 747.46, 33.90, 80.27
2.738, 6.28, 700.00, 747.46, 33.90, 80.27
2.776, 6.95, 700.00, 747.46, 33.90, 80.27
2.812, 7.86, 700.00, 747.46, 33.90, 80.27
2.839, 8.21, 700.00, 747.46, 33.90, 80.27
2.876, 8.61, 700.00, 747.46, 33.90, 80.27
2.915, 8.61, 644.00, 695.73, 33.50, 86.24
2.934, 9.06, 644.00, 695.73, 33.50, 86.24
2.974, 9.48, 644.00, 695.73, 33.50, 86.24
3.002, 9.83, 644.00, 695.73, 33.50, 86.24
3.041, 9.92, 644.00, 695.73, 33.50, 86.24
3.070, 9.79, 644.00, 695.73, 33.50, 86.24
3.106, 9.45, 644.00, 695.73, 33.50, 86.24
3.143, 9.20, 644.00, 695.73, 33.50, 86.24
3.174, 8.96, 644.00, 695.73, 33.50, 86.24
3.206, 8.78, 644.00, 695.73, 33.50, 86.24
3.246, 8.72, 644.00, 695.73, 33.50, 86.24
3.277, 8.66, 644.00, 695.73, 33.50, 86.24
3.311, 8.32, 644.00, 695.73, 33.50, 86.24
3.349, 7.44, 644.00, 695.73, 33.50, 86.24
3.372, 5.67, 644.00, 695.73, 33.50, 86.24
3.406, 2.70, 644.00, 695.73, 33.50, 86.24
3.442, 1.17, 644.00, 695.73, 33.50, 86.24
3.475, 0.58, 644.00, 695.73, 33.50, 86.24
3.508, 0.65, 644.00, 695.73, 33.50, 86.24
3.543, 1.63, 644.00, 695.73, 33.50, 86.24
3.574, 3.25, 644.00, 695.73, 33.50, 86.24
3.608, 5.55, 644.00, 695.73, 33.50, 86.24
3.649, 6.76, 644.00, 695.73, 33.50, 86.24
3.676, 7.22, 644.00, 695.73, 33.50, 86.24
3.705, 7.40, 644.00, 695.73, 33.50, 86.24
3.737, 8.14, 644.00, 695.73, 33.50, 86.24
3.775, 8.93, 644.00, 695.73, 33.50, 86.24
3.810, 9.54, 644.00, 695.73, 33.50, 86.24
3.838, 9.83, 644.00, 695.73, 33.50, 86.24
3.870, 9.92, 644.00, 695.73, 33.50, 86.24
3.916, 9.73, 644.00, 695.73, 34.12, 86.24
3.950, 9.41, 644.00, 695.73, 34.12, 86.24
3.978, 8.93, 644.00, 695.73, 34.12, 86.24
4.006, 8.36, 644.00, 695.73, 34.12, 86.24
4.048, 7.86, 644.00, 695.73, 34.12, 86.24
4.073, 7.36, 644.00, 695.73, 34.12, 86.24
4.103, 6.85, 644.00, 695.73, 34.12, 86.24
4.147, 6.27, 644.00, 695.73, 34.12, 86.24
4.174, 5.38, 644.00, 695.73, 34.12, 86.24
4.214, 3.79, 644.00, 695.73, 34.12, 86.24
4.239, 1.47, 644.00, 695.73, 34.12, 86.24
4.272, 0.72, 644.00, 695.73, 34.12, 86.24
4.304, 0.67, 644.00, 695.73, 34.12, 86.24
4.341, 1.28, 644.00, 695.73, 34.12, 86.24
4.375, 2.42, 644.00, 695.73, 34.12, 86.24
4.417, 4.71, 644.00, 695.73, 34.12, 86.24
4.444, 6.46, 644.00, 695.73, 34.12, 86.24
4.484, 7.50, 644.00, 695.73, 34.12, 86.24
4.517, 8.62, 644.00, 695.73, 34.12, 86.24
4.543, 8.89, 644.00, 695.73, 34.12, 86.24
4.575, 9.47, 644.00, 695.73, 34.12, 86.24
4.608, 9.60, 644.00, 695.73, 34.12, 86.24
4.643, 9.49, 727.00, 711.36, 33.91, 84.34
4.673, 9.30, 727.00, 711.36, 33.91, 84.34
4.709, 9.07, 727.00, 711.36, 33.91, 84.34
4.740, 9.03, 727.00, 711.36, 33.91, 84.34
4.773, 9.23, 727.00, 711.36, 33.91, 84.34
4.816, 9.14, 727.00, 711.36, 33.91, 84.34
4.843, 9.12, 727.00, 711.36, 33.91, 84.34
4.877, 8.62, 727.00, 711.36, 33.91, 84.34
4.907, 7.77, 727.00, 711.36, 33.91, 84.34
4.950, 6.37, 727.00, 711.36, 33.91, 84.34
4.981, 4.38, 727.00, 711.36, 33.91, 84.34
5.017, 2.14, 727.00, 711.36, 33.91, 84.34
5.044, 1.40, 727.00, 711.36, 33.91, 84.34
5.076, 0.92, 727.00, 711.36, 33.91, 84.34
5.107, 1.24, 727.00, 711.36, 33.91, 84.34
5.149, 1.93, 727.00, 711.36, 33.91, 84.34
5.182, 3.22, 727.00, 711.36, 33.91, 84.34
5.216, 4.69, 727.00, 711.36, 33.91, 84.34
5.249, 6.28, 727.00, 711.36, 33.91, 84.34
5.274, 7.73, 727.00, 711.36, 33.91, 84.34
5.317, 8.59, 727.00, 711.36, 33.91, 84.34
5.350, 9.04, 727.00, 711.36, 33.91, 84.34
5.381, 9.03, 739.00, 725.18, 33.92, 82.74
5.410, 9.43, 739.00, 725.18, 33.92, 82.74
5.450, 9.68, 739.00, 725.18, 33.92, 82.74
5.484, 9.90, 739.00, 725.18, 33.92, 82.74
5.517, 9.69, 739.00, 725.18, 33.92, 82.74
5.542, 9.20, 739.00, 725.18, 33.92, 82.74
5.583, 8.38, 739.00, 725.18, 33.92, 82.74
5.618, 7.09, 739.00, 725.18, 33.92, 82.74
5.649, 5.67, 739.00, 725.18, 33.92, 82.74
5.684, 3.91, 739.00, 725.18, 33.92, 82.74
5.710, 1.95, 739.00, 725.18, 33.92, 82.74
5.751, 0.91, 739.00, 725.18, 33.92, 82.74
5.783, 0.80, 739.00, 725.18, 33.92, 82.74
5.812, 0.85, 739.00, 725.18, 33.92, 82.74
5.852, 0.89, 739.00, 725.18, 33.92, 82.74
5.882, 0.89, 739.00, 725.18, 33.92, 82.74
5.919, 0.50, 739.00, 725.18, 34.25, 82.74
5.951, 0.25, 739.00, 725.18, 34.25, 82.74
5.981, 0.40, 739.00, 725.18, 34.25, 82.74
6.016, 0.95, 739.00, 725.18, 34.25, 82.74
6.042, 1.99, 739.00, 725.18, 34.25, 82.74
6.076, 3.38, 739.00, 725.18, 34.25, 82.74
6.109, 4.73, 739.00, 725.18, 34.25, 82.74
6.153, 6.55, 739.00, 725.18, 34.25, 82.74
6.183, 8.35, 739.00, 725.18, 34.25, 82.74
6.215, 8.43, 739.00, 725.18, 34.25, 82.74
6.242, 9.18, 739.00, 725.18, 34.25, 82.74
6.283, 9.29, 739.00, 725.18, 34.25, 82.74
6.317, 9.68, 739.00, 725.18, 34.25, 82.74
6.343, 9.73, 739.00, 725.18, 34.25, 82.74
6.384, 9.79, 739.00, 725.18, 34.25, 82.74
6.412, 9.50, 739.00, 725.18, 34.49, 82.74
6.449, 9.04, 739.00, 725.18, 34.49, 82.74
6.481, 8.31, 739.00, 725.18, 34.49, 82.74
6.517, 7.56, 739.00, 725.18, 34.49, 82.74
6.552, 6.78, 739.00, 725.18, 34.49, 82.74
6.577, 5.99, 739.00, 725.18, 34.49, 82.74
6.610, 4.79, 739.00, 725.18, 34.49, 82.74
6.656, 3.57, 739.00, 725.18, 34.49, 82.74
6.684, 0.69, 739.00, 725.18, 34.49, 82.74
6.710, 0.21, 739.00, 725.18, 34.49, 82.74
6.749, 0.24, 739.00, 725.18, 34.49, 82.74
6.789, 0.76, 739.00, 725.18, 34.49, 82.74
6.817, 2.20, 739.00, 725.18, 34.49, 82.74
6.843, 4.18, 739.00, 725.18, 34.49, 82.74
6.884, 6.10, 739.00, 725.18, 34.49, 82.74
6.917, 6.80, 739.00, 725.18, 34.49, 82.74
6.952, 7.33, 739.00, 725.18, 34.49, 82.74
6.984, 7.89, 739.00, 725.18, 34.49, 82.74
7.018, 8.61, 739.00, 725.18, 34.49, 82.74
7.051, 8.84, 739.00, 725.18, 34.49, 82.74
7.083, 9.05, 739.00, 725.18, 34.49, 82.74
7.117, 9.48, 739.00, 725.18, 34.49, 82.74
7.150, 9.79, 739.00, 725.18, 34.49, 82.74
7.184, 9.73, 739.00, 725.18, 34.41, 82.74
7.216, 9.41, 739.00, 725.18, 34.41, 82.74
7.252, 8.92, 739.00, 725.18, 34.41, 82.74
7.284, 8.24, 739.00, 725.18, 34.41, 82.74
7.319, 7.67, 739.00, 725.18, 34.41, 82.74
7.350, 6.98, 739.00, 725.18, 34.41, 82.74
7.384, 6.34, 739.00, 725.18, 34.41, 82.74
7.419, 5.22, 739.00, 725.18, 34.41, 82.74
7.453, 3.42, 739.00, 725.18, 34.41, 82.74
7.495, 1.55, 739.00, 725.18, 34.41, 82.74
7.517, 0.70, 739.00, 725.18, 34.41, 82.74
7.550, 0.30, 739.00, 725.18, 34.41, 82.74
7.583, 0.41, 739.00, 725.18, 34.41, 82.74
7.616, 1.13, 739.00, 725.18, 34.41, 82.74
7.649, 2.38, 739.00, 725.18, 34.41, 82.74
7.684, 3.85, 739.00, 725.18, 34.41, 82.74
7.718, 5.50, 739.00, 725.18, 34.41, 82.74
7.751, 7.03, 739.00, 725.18, 34.41, 82.74
7.785, 8.20, 739.00, 725.18, 34.41, 82.74
7.815, 8.80, 739.00, 725.18, 34.41, 82.74
7.852, 9.42, 739.00, 725.18, 34.41, 82.74
7.882, 9.73, 739.00, 725.18, 34.41, 82.74
7.921, 9.69, 739.00, 725.18, 34.35, 82.74
7.951, 9.28, 739.00, 725.18, 34.35, 82.74
7.993, 8.83, 739.00, 725.18, 34.35, 82.74
8.017, 8.15, 739.00, 725.18, 34.35, 82.74
8.050, 7.44, 739.00, 725.18, 34.35, 82.74
8.086, 6.61, 739.00, 725.18, 34.35, 82.74
8.118, 5.58, 739.00, 725.18, 34.35, 82.74
8.153, 4.53, 739.00, 725.18, 34.35, 82.74
8.189, 3.15, 739.00, 725.18, 34.35, 82.74
8.217, 2.05, 739.00, 725.18, 34.35, 82.74
8.253, 1.81, 739.00, 725.18, 34.35, 82.74
8.287, 1.01, 739.00, 725.18, 34.35, 82.74
8.323, 0.53, 739.00, 725.18, 34.35, 82.74
8.356, 0.53, 739.00, 725.18, 34.35, 82.74
8.385, 0.92, 739.00, 725.18, 34.35, 82.74
8.421, 1.84, 739.00, 725.18, 34.35, 82.74
8.452, 3.15, 739.00, 725.18, 34.35, 82.74
8.488, 4.73, 739.00, 725.18, 34.35, 82.74
8.518, 6.36, 739.00, 725.18, 34.35, 82.74
8.549, 8.30, 739.00, 725.18, 34.35, 82.74
8.582, 8.61, 739.00, 725.18, 34.35, 82.74
8.623, 9.21, 739.00, 725.18, 34.35, 82.74
8.651, 9.63, 739.00, 725.18, 34.35, 82.74
8.683, 9.76, 739.00, 725.18, 34.35, 82.74
8.724, 9.63, 739.00, 725.18, 34.26, 82.74
8.759, 9.34, 739.00, 725.18, 34.26, 82.74
8.788, 9.01, 739.00, 725.18, 34.26, 82.74
8.823, 8.60, 739.00, 725.18, 34.26, 82.74
8.854, 8.01, 739.00, 725.18, 34.26, 82.74
8.891, 7.47, 739.00, 725.18, 34.26, 82.74
