経過時間_秒, Green, SinWave
7.583, 0.41, 2.86
7.616, 1.13, 1.75
7.649, 2.38, 1.09
7.684, 3.85, 0.59
7.718, 5.50, 0.29
7.751, 7.03, 0.19
7.785, 8.20, 0.27
7.815, 8.80, 0.51
7.852, 9.42, 1.00
7.882, 9.73, 1.53
7.921, 9.69, 2.39
7.951, 9.28, 3.15
7.993, 8.83, 10.12
8.017, 8.15, 8.85
8.050, 7.44, 7.25
8.086, 6.61, 5.01
8.118, 5.58, 3.01
8.153, 4.53, 1.50
8.189, 3.15, 0.92
8.217, 2.05, 0.60
8.253, 1.81, 0.35
8.287, 1.01, 0.31
8.323, 0.53, 0.46
8.356, 0.53, 0.78
8.385, 0.92, 1.18
8.421, 1.84, 1.84
8.452, 3.15, 2.51
8.488, 4.73, 3.40
8.518, 6.36, 4.19
8.549, 8.30, 5.04
8.582, 8.61, 5.94
8.623, 9.21, 7.02
8.651, 9.63, 7.69
8.683, 9.76, 8.37
8.724, 9.63, 9.64
8.759, 9.34, 9.64
8.788, 9.01, 7.69
8.823, 8.60, 6.59
8.854, 8.01, 5.07
8.891, 7.47, 3.37
8.919, 6.79, 2.21
8.954, 5.60, 1.34
8.985, 4.29, 0.86
9.019, 2.49, 0.57
9.060, 2.15, 0.58
9.088, 1.85, 0.81
9.120, 1.02, 1.28
9.153, 0.44, 1.98
9.185, 0.21, 2.82
9.225, 0.49, 4.04
9.260, 1.18, 5.18
9.286, 2.31, 6.03
9.323, 3.73, 7.19
9.353, 5.18, 8.02
9.391, 6.80, 9.07
9.419, 8.27, 9.61
9.455, 9.12, 9.75
9.486, 9.55, 9.34
9.525, 9.60, 8.22
9.558, 9.21, 6.86
9.588, 8.83, 5.45
9.622, 8.34, 8.97
9.656, 7.83, 8.13
9.690, 7.12, 7.00
9.720, 6.12, 5.85
9.760, 5.04, 4.24
9.787, 3.50, 3.18
9.822, 2.16, 1.96
9.858, 1.41, 1.06
9.891, 0.59, 0.52
9.927, 0.33, 0.22
9.954, 0.52, 0.21
9.986, 1.24, 0.43
10.024, 2.39, 1.01
10.057, 3.67, 1.76
10.100, 5.04, 2.99
10.122, 6.52, 3.71
10.167, 7.72, 5.24
10.198, 8.44, 6.29
10.222, 8.20, 7.06
10.260, 8.40, 8.13
10.296, 7.50, 6.58
10.324, 6.49, 7.86
10.366, 5.70, 8.86
10.393, 5.08, 9.30
10.427, 4.53, 9.58
10.458, 4.06, 9.54
10.489, 3.40, 9.24
10.523, 2.38, 8.62
10.558, 1.71, 7.70
10.591, 1.82, 6.65
10.624, 1.98, 5.48
10.653, 1.69, 4.43
10.695, 1.19, 2.96
10.724, 0.52, 2.07
10.767, 0.23, 1.08
10.790, 0.43, 0.71
10.826, 1.26, 0.38
10.862, 2.60, 0.35
10.892, 4.46, 0.57
10.933, 6.50, 1.19
10.960, 7.53, 1.78
10.992, 8.58, 2.63
11.033, 9.32, 3.90
11.057, 9.63, 4.69
11.088, 9.73, 5.72
11.125, 9.58, 6.90
11.160, 9.14, 7.89
11.192, 8.49, 0.14
11.227, 7.72, 0.57
11.259, 6.90, 0.25
11.293, 6.03, 0.30
11.322, 5.06, 0.65
11.358, 4.04, 1.45
11.393, 2.85, 2.54
11.426, 1.10, 3.77
11.468, 0.85, 5.45
11.493, 0.89, 6.45
11.532, 0.59, 7.84
11.554, 0.40, 8.53
11.591, 0.53, 9.46
11.641, 0.84, 9.68
11.661, 1.33, 9.42
11.693, 2.30, 8.62
11.733, 3.38, 7.09
11.762, 4.91, 5.74
11.792, 6.76, 4.27
11.823, 8.07, 2.83
11.859, 9.52, 1.47
11.892, 9.56, 0.72
11.924, 9.24, 0.31
11.966, 8.62, 0.29
11.992, 8.15, 0.24
12.033, 7.83, 0.77
12.069, 7.55, 1.80
12.088, 7.21, 2.52
12.123, 6.48, 4.05
12.159, 5.45, 5.73
12.192, 4.07, 7.20
12.236, 2.16, 8.72
12.271, 1.51, 9.44
12.297, 0.66, 9.71
12.327, 0.59, 9.70
12.362, 0.81, 9.28
12.396, 1.50, 8.48
12.426, 2.36, 7.52
12.459, 3.55, 6.25
12.502, 4.86, 4.46
12.526, 6.93, 3.48
12.560, 8.35, 2.21
12.594, 8.44, 1.14
12.626, 8.76, 0.46
12.669, 9.35, 0.25
12.700, 9.66, 0.63
12.733, 9.79, 1.47
12.760, 9.61, 2.44
12.801, 9.28, 4.23
12.828, 8.99, 10.00
12.868, 8.47, 8.31
12.902, 8.09, 7.20
12.927, 7.36, 6.27
12.967, 6.30, 4.70
12.999, 4.88, 3.47
13.034, 3.07, 2.28
13.062, 2.86, 1.58
13.101, 2.48, 0.93
13.133, 1.40, 0.65
13.166, 0.58, 0.60
13.194, 0.32, 0.77
13.234, 0.61, 1.31
